Location,Date,Total_Confirmed,Total_Deaths,Daily_Confirmed,Daily_Deaths,daily_vaccinations,daily_vaccinations_per_million,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,gdppc
Paraguay,2021-03-29,210425,4113,1770,50,4019,563,0.6,0.02,5414.8
Paraguay,2021-03-28,208655,4063,2058,60,3530,495,0.55,0.02,5414.8
Paraguay,2021-03-27,206597,4003,1893,45,3399,477,0.54,0.02,5414.8
Paraguay,2021-03-26,204704,3958,2004,48,3063,429,0.51,0.0,5414.8
Paraguay,2021-03-25,202700,3910,1877,41,2381,334,0.43,0.02,5414.8
Paraguay,2021-03-24,200823,3869,2688,51,1641,230,0.35,0.02,5414.8
Paraguay,2021-03-23,198135,3818,2023,49,991,139,0.27,0.02,5414.8
Paraguay,2021-03-22,196112,3769,1990,39,566,79,0.21,0.02,5414.8
Paraguay,2021-03-21,194122,3730,1523,35,646,91,,0.0,5414.8
Paraguay,2021-03-20,192599,3695,2100,33,891,125,0.21,0.02,5414.8
Paraguay,2021-03-19,190499,3662,2006,42,1192,167,0.21,0.02,5414.8
Paraguay,2021-03-18,188493,3620,2605,32,1595,224,0.21,0.02,5414.8
Paraguay,2021-03-17,185888,3588,2540,34,1740,244,0.2,0.01,5414.8
Paraguay,2021-03-16,183348,3554,1934,37,1697,238,0.19,0.01,5414.8
Paraguay,2021-03-15,181414,3517,1400,41,1509,212,0.17,0.0,5414.8
Paraguay,2021-03-14,180014,3476,942,20,1439,202,0.17,0.0,5414.8
Paraguay,2021-03-13,179072,3456,1479,20,1192,167,0.14,0.0,5414.8
Paraguay,2021-03-12,177593,3436,1766,25,894,125,0.11,0.0,5414.8
Paraguay,2021-03-11,175827,3411,1814,24,437,61,0.07,0.0,5414.8
Paraguay,2021-03-10,174013,3387,2028,27,176,25,0.04,0.0,5414.8
Paraguay,2021-03-09,171985,3360,2125,17,42,6,0.03,0.0,5414.8
Paraguay,2021-03-08,169860,3343,1817,25,39,5,0.03,0.0,5414.8
Paraguay,2021-03-07,168043,3318,1074,24,29,4,0.02,0.0,5414.8
Paraguay,2021-03-06,166969,3294,1158,16,30,4,,0.0,5414.8
Paraguay,2021-03-05,165811,3278,1501,22,32,4,,0.0,5414.8
Paraguay,2021-03-04,164310,3256,1439,17,52,7,0.02,0.0,5414.8
Paraguay,2021-03-03,162871,3239,1341,21,99,14,0.02,0.0,5414.8
Paraguay,2021-03-02,161530,3218,1082,20,155,22,0.02,0.0,5414.8
Paraguay,2021-03-01,160448,3198,974,17,200,28,,0.0,5414.8
Paraguay,2021-02-28,159474,3181,937,14,225,32,,0.0,5414.8
Paraguay,2021-02-27,158537,3167,934,15,258,36,,0.0,5414.8
Paraguay,2021-02-26,157603,3152,1414,17,304,43,0.02,0.0,5414.8
Paraguay,2021-02-25,156189,3135,1285,16,340,48,0.02,0.0,5414.8
Paraguay,2021-02-24,154904,3119,1114,18,334,47,0.01,0.0,5414.8
Paraguay,2021-02-23,153790,3101,1132,21,272,38,0.01,0.0,5414.8
Paraguay,2021-02-22,152658,3080,940,15,200,28,0.0,0.0,5414.8
Paraguay,2021-02-21,151718,3065,987,20,No Data,No Data,0.0,0.0,5414.8
Peru,2021-05-05,1818689,62674,0,0,42880,1301,3.77,1.97,6977.7
Peru,2021-05-04,1818689,62674,4562,299,47010,1426,3.73,1.96,6977.7
Peru,2021-05-03,1814127,62375,3129,249,47823,1450,3.68,1.96,6977.7
Peru,2021-05-02,1810998,62126,11553,649,43574,1322,3.54,1.95,6977.7
Peru,2021-05-01,1799445,61477,0,0,40612,1232,3.44,1.95,6977.7
Peru,2021-04-30,1799445,61477,16106,735,37369,1133,3.29,1.94,6977.7
Peru,2021-04-29,1783339,60742,0,0,29615,898,3.07,1.91,6977.7
Peru,2021-04-28,1783339,60742,15153,729,24134,732,2.95,1.88,6977.7
Peru,2021-04-27,1768186,60013,0,0,20393,618,2.84,1.86,6977.7
Peru,2021-04-26,1768186,60013,6611,289,18910,574,2.79,1.84,6977.7
Peru,2021-04-25,1761575,59724,7425,284,17936,544,2.75,1.82,6977.7
Peru,2021-04-24,1754150,59440,8495,428,20149,611,2.7,1.82,6977.7
Peru,2021-04-23,1745655,59012,11049,408,21933,665,2.62,1.82,6977.7
Peru,2021-04-22,1734606,58604,15518,650,23659,718,2.54,1.81,6977.7
Peru,2021-04-21,1719088,57954,0,0,25394,770,2.52,1.8,6977.7
Peru,2021-04-20,1719088,57954,11301,417,25790,782,2.49,1.78,6977.7
Peru,2021-04-19,1707787,57537,10161,740,26316,798,2.46,1.76,6977.7
Peru,2021-04-18,1697626,56797,0,0,26795,813,2.44,1.75,6977.7
Peru,2021-04-17,1697626,56797,16563,648,22474,682,2.36,1.74,6977.7
Peru,2021-04-16,1681063,56149,13326,337,18291,555,2.27,1.7,6977.7
Peru,2021-04-15,1667737,55812,0,0,17097,519,2.21,1.64,6977.7
Peru,2021-04-14,1667737,55812,8030,323,19976,606,2.21,1.58,6977.7
Peru,2021-04-13,1659707,55489,6387,259,21130,641,2.2,1.52,6977.7
Peru,2021-04-12,1653320,55230,5626,327,22494,682,2.19,1.47,6977.7
Peru,2021-04-11,1647694,54903,7927,234,22699,688,2.19,1.43,6977.7
Peru,2021-04-10,1639767,54669,11248,384,22785,691,2.19,1.43,6977.7
Peru,2021-04-09,1628519,54285,10655,307,22188,673,2.18,1.41,6977.7
Peru,2021-04-08,1617864,53978,19271,567,18246,553,2.13,1.36,6977.7
Peru,2021-04-07,1598593,53411,8384,273,13039,395,2.09,1.27,6977.7
Peru,2021-04-06,1590209,53138,0,0,12440,377,2.05,1.22,6977.7
Peru,2021-04-05,1590209,53138,7842,261,12102,367,2.02,1.17,6977.7
Peru,2021-04-04,1582367,52877,8406,252,12449,378,2.0,1.14,6977.7
Peru,2021-04-03,1573961,52625,5616,294,12675,384,2.0,1.14,6977.7
Peru,2021-04-02,1568345,52331,6622,170,13485,409,1.99,1.12,6977.7
Peru,2021-04-01,1561723,52161,12916,153,15844,481,1.99,1.11,6977.7
Peru,2021-03-31,1548807,52008,15686,373,17384,527,1.98,1.1,6977.7
Peru,2021-03-30,1533121,51635,0,0,16924,513,1.96,1.05,6977.7
Peru,2021-03-29,1533121,51635,3239,166,16455,499,1.94,0.98,6977.7
Peru,2021-03-28,1529882,51469,8909,231,16361,496,1.93,0.95,6977.7
Peru,2021-03-27,1520973,51238,8589,206,16275,494,1.92,0.95,6977.7
Peru,2021-03-26,1512384,51032,11919,201,17781,539,1.89,0.94,6977.7
Peru,2021-03-25,1500465,50831,19206,357,20747,629,1.84,0.92,6977.7
Peru,2021-03-24,1481259,50474,0,0,24333,738,1.8,0.91,6977.7
Peru,2021-03-23,1481259,50474,14933,276,27601,837,1.76,0.89,6977.7
Peru,2021-03-22,1466326,50198,0,0,30803,934,1.72,0.86,6977.7
Peru,2021-03-21,1466326,50198,14681,301,34759,1054,1.69,0.84,6977.7
Peru,2021-03-20,1451645,49897,0,0,34990,1061,1.69,0.84,6977.7
Peru,2021-03-19,1451645,49897,16047,374,36279,1100,1.63,0.82,6977.7
Peru,2021-03-18,1435598,49523,0,0,34025,1032,1.56,0.77,6977.7
Peru,2021-03-17,1435598,49523,16624,346,29966,909,1.48,0.72,6977.7
Peru,2021-03-16,1418974,49177,6568,174,26183,794,1.41,0.65,6977.7
Peru,2021-03-15,1412406,49003,4443,162,23490,712,1.34,0.58,6977.7
Peru,2021-03-14,1407963,48841,5353,177,21395,649,1.29,0.5,6977.7
Peru,2021-03-13,1402610,48664,8039,180,21246,644,1.29,0.49,6977.7
Peru,2021-03-12,1394571,48484,7114,161,19056,578,1.27,0.41,6977.7
Peru,2021-03-11,1387457,48323,7434,160,20504,622,1.24,0.36,6977.7
Peru,2021-03-10,1380023,48163,0,0,22953,696,1.22,0.34,6977.7
Peru,2021-03-09,1380023,48163,8847,309,23050,699,1.18,0.33,6977.7
Peru,2021-03-08,1371176,47854,6212,173,20559,624,1.12,0.31,6977.7
Peru,2021-03-07,1364964,47681,6670,190,17613,534,1.07,0.27,6977.7
Peru,2021-03-06,1358294,47491,8447,185,17436,529,1.07,0.26,6977.7
Peru,2021-03-05,1349847,47306,4878,217,15824,480,1.06,0.22,6977.7
Peru,2021-03-04,1344969,47089,6672,195,13017,395,1.04,0.12,6977.7
Peru,2021-03-03,1338297,46894,0,0,10829,328,1.03,0.04,6977.7
Peru,2021-03-02,1338297,46894,8492,400,11370,345,1.01,0.01,6977.7
Peru,2021-03-01,1329805,46494,5942,195,13930,422,0.99,0.0,6977.7
Peru,2021-02-28,1323863,46299,0,0,16620,504,0.96,0.0,6977.7
Peru,2021-02-27,1323863,46299,7500,205,17100,519,0.96,0.0,6977.7
Peru,2021-02-26,1316363,46094,15564,411,19806,601,0.94,0.0,6977.7
Peru,2021-02-25,1300799,45683,7302,196,21825,662,0.89,0.0,6977.7
Peru,2021-02-24,1293497,45487,6740,224,20646,626,0.84,0.0,6977.7
Peru,2021-02-23,1286757,45263,3448,166,18013,546,0.78,0.0,6977.7
Peru,2021-02-22,1283309,45097,0,0,15257,463,0.69,0.0,6977.7
Peru,2021-02-21,1283309,45097,13786,407,12898,391,0.61,0.0,6977.7
Peru,2021-02-20,1269523,44690,7719,201,13013,395,0.6,0.0,6977.7
Peru,2021-02-19,1261804,44489,9667,181,12028,365,0.52,0.0,6977.7
Peru,2021-02-18,1252137,44308,7408,252,12387,376,0.43,0.0,6977.7
Peru,2021-02-17,1244729,44056,6228,176,16176,491,0.41,0.0,6977.7
Peru,2021-02-16,1238501,43880,0,0,17992,546,0.39,0.0,6977.7
Peru,2021-02-15,1238501,43880,3203,177,19744,599,0.37,0.0,6977.7
Peru,2021-02-14,1235298,43703,14550,448,21373,648,0.34,0.0,6977.7
Peru,2021-02-13,1220748,43255,8439,210,25422,771,0.32,0.0,6977.7
Peru,2021-02-12,1212309,43045,8807,0,27596,837,0.26,0.0,6977.7
Peru,2021-02-11,1203502,43045,6724,419,25220,765,0.16,0.0,6977.7
Peru,2021-02-10,1196778,42626,0,0,16589,503,0.06,0.0,6977.7
Peru,2021-02-09,1196778,42626,10080,318,No Data,No Data,0.01,0.0,6977.7
Philippines,2021-05-05,1073555,17800,5663,178,40542,370,1.63,0.31,3485.08
Philippines,2021-05-04,1067892,17622,5667,97,36343,332,,0.0,3485.08
Philippines,2021-05-03,1062225,17525,7242,94,33039,302,1.54,0.28,3485.08
Philippines,2021-05-02,1054983,17431,8330,77,29929,273,,0.0,3485.08
Philippines,2021-05-01,1046653,17354,9193,120,26819,245,1.51,0.26,3485.08
Philippines,2021-04-30,1037460,17234,8722,89,30486,278,1.5,0.26,3485.08
Philippines,2021-04-29,1028738,17145,8243,114,31649,289,1.47,0.24,3485.08
Philippines,2021-04-28,1020495,17031,6877,115,33281,304,,0.0,3485.08
Philippines,2021-04-27,1013618,16916,7190,63,35320,322,1.43,0.23,3485.08
Philippines,2021-04-26,1006428,16853,8905,70,41455,378,1.4,0.22,3485.08
Philippines,2021-04-25,997523,16783,8143,109,41918,383,,0.0,3485.08
Philippines,2021-04-24,989380,16674,9640,145,42382,387,1.39,0.21,3485.08
Philippines,2021-04-23,979740,16529,8691,159,42847,391,,0.0,3485.08
Philippines,2021-04-22,971049,16370,8742,105,43312,395,,0.0,3485.08
Philippines,2021-04-21,962307,16265,9201,124,43776,399,1.28,0.2,3485.08
Philippines,2021-04-20,953106,16141,7361,93,43835,400,1.23,0.19,3485.08
Philippines,2021-04-19,945745,16048,9612,88,39351,359,1.17,0.18,3485.08
Philippines,2021-04-18,936133,15960,10081,150,46804,427,,0.0,3485.08
Philippines,2021-04-17,926052,15810,11081,72,51500,470,1.15,0.18,3485.08
Philippines,2021-04-16,914971,15738,10686,144,50511,461,,0.0,3485.08
Philippines,2021-04-15,904285,15594,11405,147,49523,452,,0.0,3485.08
Philippines,2021-04-14,892880,15447,8097,161,48534,443,,0.0,3485.08
Philippines,2021-04-13,884783,15286,8558,137,47545,434,1.0,0.15,3485.08
Philippines,2021-04-12,876225,15149,11357,204,49549,452,0.96,0.14,3485.08
Philippines,2021-04-11,864868,14945,11659,201,43373,396,0.92,0.12,3485.08
Philippines,2021-04-10,853209,14744,12655,224,39955,365,,0.0,3485.08
Philippines,2021-04-09,840554,14520,12188,401,36537,333,,0.0,3485.08
Philippines,2021-04-08,828366,14119,9202,60,33119,302,,0.0,3485.08
Philippines,2021-04-07,819164,14059,6404,242,29701,271,,0.0,3485.08
Philippines,2021-04-06,812760,13817,9362,382,26284,240,0.8,0.05,3485.08
Philippines,2021-04-05,803398,13435,8347,10,20582,188,0.75,0.03,3485.08
Philippines,2021-04-04,795051,13425,11008,2,21739,198,,0.0,3485.08
Philippines,2021-04-03,784043,13423,12546,103,22897,209,0.73,0.0,3485.08
Philippines,2021-04-02,771497,13320,15298,17,25408,232,,0.0,3485.08
Philippines,2021-04-01,756199,13303,8911,6,27918,255,,0.0,3485.08
Philippines,2021-03-31,747288,13297,6107,106,30429,278,,0.0,3485.08
Philippines,2021-03-30,741181,13191,9287,5,32940,301,0.67,0.0,3485.08
Philippines,2021-03-29,731894,13186,10002,16,37183,339,,0.0,3485.08
Philippines,2021-03-28,721892,13170,9450,11,41425,378,,0.0,3485.08
Philippines,2021-03-27,712442,13159,9586,10,45668,417,0.6,0.0,3485.08
Philippines,2021-03-26,702856,13149,9808,54,43576,398,,0.0,3485.08
Philippines,2021-03-25,693048,13095,8737,56,41484,379,,0.0,3485.08
Philippines,2021-03-24,684311,13039,6658,47,39393,359,,0.0,3485.08
Philippines,2021-03-23,677653,12992,5861,20,41648,380,0.46,0.0,3485.08
Philippines,2021-03-22,671792,12972,7998,4,33587,307,,0.0,3485.08
Philippines,2021-03-21,663794,12968,7738,38,27020,247,,0.0,3485.08
Philippines,2021-03-20,656056,12930,7990,30,20452,187,0.31,0.0,3485.08
Philippines,2021-03-19,648066,12900,7082,13,21020,192,,0.0,3485.08
Philippines,2021-03-18,640984,12887,5286,21,21587,197,,0.0,3485.08
Philippines,2021-03-17,635698,12866,4378,18,22155,202,0.25,0.0,3485.08
Philippines,2021-03-16,631320,12848,4427,11,18245,166,0.2,0.0,3485.08
Philippines,2021-03-15,626893,12837,5395,8,24571,224,0.2,0.0,3485.08
Philippines,2021-03-14,621498,12829,4887,63,25068,229,,0.0,3485.08
Philippines,2021-03-13,616611,12766,4993,72,24051,219,0.18,0.0,3485.08
Philippines,2021-03-12,611618,12694,4570,86,21370,195,,0.0,3485.08
Philippines,2021-03-11,607048,12608,3740,63,18690,171,,0.0,3485.08
Philippines,2021-03-10,603308,12545,2880,17,15443,141,0.1,0.0,3485.08
Philippines,2021-03-09,600428,12528,2665,7,12326,112,0.08,0.0,3485.08
Philippines,2021-03-08,597763,12521,3351,5,6178,56,0.04,0.0,3485.08
Philippines,2021-03-07,594412,12516,3274,51,4181,38,0.03,0.0,3485.08
Philippines,2021-03-06,591138,12465,3434,42,4190,38,0.02,0.0,3485.08
Philippines,2021-03-05,587704,12423,3037,19,3514,32,,0.0,3485.08
Philippines,2021-03-04,584667,12404,2444,15,2500,23,0.01,0.0,3485.08
Philippines,2021-03-03,582223,12389,1781,20,2132,19,,0.0,3485.08
Philippines,2021-03-02,580442,12369,2061,47,1396,13,0.0,0.0,3485.08
Philippines,2021-03-01,578381,12322,2029,4,756,7,0.0,0.0,3485.08
Philippines,2021-02-28,576352,12318,2105,29,No Data,No Data,0.0,0.0,3485.08
Poland,2021-05-06,2818378,68993,6427,511,223364,5902,25.72,9.12,15694.74
Poland,2021-05-05,2811951,68482,3899,349,219065,5788,24.98,8.74,15694.74
Poland,2021-05-04,2808052,68133,2296,28,223591,5908,,0.0,15694.74
Poland,2021-05-03,2805756,68105,2523,37,207674,5487,23.83,7.87,15694.74
Poland,2021-05-02,2803233,68068,4616,144,227494,6011,,0.0,15694.74
Poland,2021-05-01,2798617,67924,6475,422,238603,6304,23.56,7.82,15694.74
Poland,2021-04-30,2792142,67502,6789,429,229174,6055,,0.0,15694.74
Poland,2021-04-29,2785353,67073,8426,540,237691,6280,22.72,7.59,15694.74
Poland,2021-04-28,2776927,66533,8893,636,226579,5987,21.74,7.54,15694.74
Poland,2021-04-27,2768034,65897,5711,460,218536,5774,21.33,7.26,15694.74
Poland,2021-04-26,2762323,65437,3467,22,219361,5796,,0.0,15694.74
Poland,2021-04-25,2758856,65415,7224,193,209694,5541,20.52,6.81,15694.74
Poland,2021-04-24,2751632,65222,9510,515,208737,5515,,0.0,15694.74
Poland,2021-04-23,2742122,64707,10866,539,207781,5490,19.89,6.72,15694.74
Poland,2021-04-22,2731256,64168,12763,695,188879,4991,19.32,6.59,15694.74
Poland,2021-04-21,2718493,63473,13922,739,181118,4786,18.71,6.38,15694.74
Poland,2021-04-20,2704571,62734,9244,601,177179,4682,18.15,6.19,15694.74
Poland,2021-04-19,2695327,62133,7302,101,174594,4613,17.7,6.1,15694.74
Poland,2021-04-18,2688025,62032,12151,207,169784,4486,,0.0,15694.74
Poland,2021-04-17,2675874,61825,15786,617,158630,4191,,0.0,15694.74
Poland,2021-04-16,2660088,61208,17846,596,166557,4401,,0.0,15694.74
Poland,2021-04-15,2642242,60612,21126,682,174484,4610,16.48,5.94,15694.74
Poland,2021-04-14,2621116,59930,21266,804,175405,4635,,0.0,15694.74
Poland,2021-04-13,2599850,59126,13203,645,162521,4294,15.41,5.65,15694.74
Poland,2021-04-12,2586647,58481,12016,60,159857,4224,14.98,5.58,15694.74
Poland,2021-04-11,2574631,58421,21733,245,146958,3883,14.75,5.57,15694.74
Poland,2021-04-10,2552898,58176,24892,749,142629,3769,14.61,5.56,15694.74
Poland,2021-04-09,2528006,57427,28499,768,119218,3150,,0.0,15694.74
Poland,2021-04-08,2499507,56659,27890,956,114380,3022,13.65,5.54,15694.74
Poland,2021-04-07,2471617,55703,14908,638,104097,2750,12.97,5.52,15694.74
Poland,2021-04-06,2456709,55065,8246,60,107242,2834,,0.0,15694.74
Poland,2021-04-05,2448463,55005,9921,64,97597,2579,12.13,5.48,15694.74
Poland,2021-04-04,2438542,54941,22958,204,110904,2930,12.12,5.48,15694.74
Poland,2021-04-03,2415584,54737,28073,572,116828,3087,,0.0,15694.74
Poland,2021-04-02,2387511,54165,30541,500,122753,3243,12.01,5.47,15694.74
Poland,2021-04-01,2356970,53665,35253,620,127733,3375,11.64,5.44,15694.74
Poland,2021-03-31,2321717,53045,32891,653,127036,3357,11.18,5.39,15694.74
Poland,2021-03-30,2288826,52392,20862,460,126856,3352,10.73,5.33,15694.74
Poland,2021-03-29,2267964,51932,16973,48,129182,3413,,0.0,15694.74
Poland,2021-03-28,2250991,51884,29266,131,122343,3233,10.28,5.26,15694.74
Poland,2021-03-27,2221725,51753,31759,448,114986,3038,,0.0,15694.74
Poland,2021-03-26,2189966,51305,35145,445,110294,2914,10.0,5.2,15694.74
Poland,2021-03-25,2154821,50860,34150,520,96474,2549,,0.0,15694.74
Poland,2021-03-24,2120671,50340,30802,579,91832,2426,9.31,4.91,15694.74
Poland,2021-03-23,2089869,49761,16740,396,83987,2219,8.95,4.78,15694.74
Poland,2021-03-22,2073129,49365,14579,65,74410,1966,8.69,4.73,15694.74
Poland,2021-03-21,2058550,49300,21850,141,70771,1870,8.57,4.71,15694.74
Poland,2021-03-20,2036700,49159,26456,352,70947,1875,8.55,4.7,15694.74
Poland,2021-03-19,2010244,48807,25996,419,70889,1873,8.49,4.68,15694.74
Poland,2021-03-18,1984248,48388,27274,356,71723,1895,8.36,4.57,15694.74
Poland,2021-03-17,1956974,48032,25053,454,71406,1887,8.12,4.4,15694.74
Poland,2021-03-16,1931921,47578,14394,372,74152,1959,7.89,4.28,15694.74
Poland,2021-03-15,1917527,47206,10895,28,78904,2085,7.79,4.25,15694.74
Poland,2021-03-14,1906632,47178,17272,110,78981,2087,7.73,4.24,15694.74
Poland,2021-03-13,1889360,47068,21063,344,80919,2138,7.7,4.23,15694.74
Poland,2021-03-12,1868297,46724,18873,351,87990,2325,7.64,4.22,15694.74
Poland,2021-03-11,1849424,46373,21111,376,85668,2264,7.49,4.11,15694.74
Poland,2021-03-10,1828313,45997,17277,398,88535,2339,,0.0,15694.74
Poland,2021-03-09,1811036,45599,9953,282,83642,2210,6.98,3.82,15694.74
Poland,2021-03-08,1801083,45317,6169,32,88758,2345,6.79,3.79,15694.74
Poland,2021-03-07,1794914,45285,13569,126,91652,2422,,0.0,15694.74
Poland,2021-03-06,1781345,45159,14855,247,92574,2446,6.68,3.76,15694.74
Poland,2021-03-05,1766490,44912,15831,263,85933,2271,,0.0,15694.74
Poland,2021-03-04,1750659,44649,15253,289,94476,2496,6.41,3.61,15694.74
Poland,2021-03-03,1735406,44360,15698,352,89805,2373,6.18,3.39,15694.74
Poland,2021-03-02,1719708,44008,7936,215,89473,2364,,0.0,15694.74
Poland,2021-03-01,1711772,43793,4786,24,89141,2355,5.79,3.15,15694.74
Poland,2021-02-28,1706986,43769,10101,113,88742,2345,5.68,3.14,15694.74
Poland,2021-02-27,1696885,43656,12097,303,86467,2285,,0.0,15694.74
Poland,2021-02-26,1684788,43353,11536,259,87005,2299,5.55,3.09,15694.74
Poland,2021-02-25,1673252,43094,12143,286,81893,2164,,0.0,15694.74
Poland,2021-02-24,1661109,42808,12147,372,86556,2287,5.18,2.73,15694.74
Poland,2021-02-23,1648962,42436,6304,248,92135,2434,,0.0,15694.74
Poland,2021-02-22,1642658,42188,3891,17,85756,2266,4.82,2.47,15694.74
Poland,2021-02-21,1638767,42171,7040,94,84702,2238,4.72,2.46,15694.74
Poland,2021-02-20,1631727,42077,8509,254,84389,2230,4.68,2.45,15694.74
Poland,2021-02-19,1623218,41823,8772,241,84252,2226,4.61,2.42,15694.74
Poland,2021-02-18,1614446,41582,9074,274,80466,2126,4.47,2.29,15694.74
Poland,2021-02-17,1605372,41308,8699,280,71581,1891,4.26,2.05,15694.74
Poland,2021-02-16,1596673,41028,5176,196,65200,1723,4.07,1.83,15694.74
Poland,2021-02-15,1591497,40832,2542,25,63419,1676,3.97,1.74,15694.74
Poland,2021-02-14,1588955,40807,5334,98,66505,1757,3.9,1.71,15694.74
Poland,2021-02-13,1583621,40709,6585,285,66562,1759,3.87,1.69,15694.74
Poland,2021-02-12,1577036,40424,6378,247,64749,1711,3.82,1.65,15694.74
Poland,2021-02-11,1570658,40177,7013,456,61019,1612,3.73,1.53,15694.74
Poland,2021-02-10,1563645,39721,6960,361,60307,1593,,0.0,15694.74
Poland,2021-02-09,1556685,39360,3999,228,61611,1628,3.41,1.27,15694.74
Poland,2021-02-08,1552686,39132,2431,45,69071,1825,,0.0,15694.74
Poland,2021-02-07,1550255,39087,4725,93,68543,1811,3.19,1.19,15694.74
Poland,2021-02-06,1545530,38994,5966,282,69175,1828,3.17,1.16,15694.74
Poland,2021-02-05,1539564,38712,6053,368,68098,1799,3.15,1.12,15694.74
Poland,2021-02-04,1533511,38344,6495,447,67081,1772,3.09,1.04,15694.74
Poland,2021-02-03,1527016,37897,6801,421,64761,1711,2.95,0.91,15694.74
Poland,2021-02-02,1520215,37476,4326,254,62425,1649,2.78,0.76,15694.74
Poland,2021-02-01,1515889,37222,2504,42,64961,1716,2.64,0.62,15694.74
Poland,2021-01-31,1513385,37180,4711,98,67061,1772,2.58,0.53,15694.74
Poland,2021-01-30,1508674,37082,5864,302,65110,1720,2.53,0.52,15694.74
Poland,2021-01-29,1502810,36780,6145,337,65258,1724,2.5,0.52,15694.74
Poland,2021-01-28,1496665,36443,7153,389,64577,1706,2.43,0.47,15694.74
Poland,2021-01-27,1489512,36054,6790,389,59495,1572,2.27,0.4,15694.74
Poland,2021-01-26,1482722,35665,4603,264,52033,1375,2.07,0.33,15694.74
Poland,2021-01-25,1478119,35401,2674,38,40260,1064,1.85,0.2,15694.74
Poland,2021-01-24,1475445,35363,4566,110,34001,898,1.74,0.13,15694.74
Poland,2021-01-23,1470879,35253,6431,345,34837,920,1.73,0.12,15694.74
Poland,2021-01-22,1464448,34908,6693,347,35331,934,1.69,0.12,15694.74
Poland,2021-01-21,1457755,34561,7008,420,33503,885,1.6,0.1,15694.74
Poland,2021-01-20,1450747,34141,6943,443,31796,840,1.5,0.07,15694.74
Poland,2021-01-19,1443804,33698,4890,291,33087,874,1.4,0.03,15694.74
Poland,2021-01-18,1438914,33407,3332,52,33904,896,1.3,0.01,15694.74
Poland,2021-01-17,1435582,33355,5970,142,38059,1006,1.24,0.0,15694.74
Poland,2021-01-16,1429612,33213,7292,369,36754,971,1.21,0.0,15694.74
Poland,2021-01-15,1422320,32844,7958,388,34025,899,1.15,0.0,15694.74
Poland,2021-01-14,1414362,32456,9457,382,31646,836,1.08,0.0,15694.74
Poland,2021-01-13,1404905,32074,9126,481,29836,788,0.98,0.0,15694.74
Poland,2021-01-12,1395779,31593,5394,329,24199,639,0.82,0.0,15694.74
Poland,2021-01-11,1390385,31264,4863,75,23659,625,0.68,0.0,15694.74
Poland,2021-01-10,1385522,31189,9133,178,21746,575,0.54,0.0,15694.74
Poland,2021-01-09,1376389,31011,10744,437,21376,565,0.53,0.0,15694.74
Poland,2021-01-08,1365645,30574,8763,333,21399,565,0.53,0.0,15694.74
Poland,2021-01-07,1356882,30241,12119,186,20194,534,0.5,0.0,15694.74
Poland,2021-01-06,1344763,30055,14220,553,17723,468,0.42,0.0,15694.74
Poland,2021-01-05,1330543,29502,7596,341,19132,506,0.37,0.0,15694.74
Poland,2021-01-04,1322947,29161,4385,42,12889,341,0.24,0.0,15694.74
Poland,2021-01-03,1318562,29119,5782,61,8139,215,0.13,0.0,15694.74
Poland,2021-01-02,1312780,29058,7006,102,9678,256,0.13,0.0,15694.74
Poland,2021-01-01,1305774,28956,10896,402,11749,310,,0.0,15694.74
Poland,2020-12-31,1294878,28554,13464,535,15200,402,0.13,0.0,15694.74
Poland,2020-12-30,1281414,28019,12780,565,17150,453,0.1,0.0,15694.74
Poland,2020-12-29,1268634,27454,7624,307,4300,114,0.02,0.0,15694.74
Poland,2020-12-28,1261010,27147,3211,29,No Data,No Data,0.01,0.0,15694.74
Portugal,2021-05-06,838475,16988,373,5,67491,6619,26.41,9.64,23213.98
Portugal,2021-05-05,838102,16983,387,2,64897,6365,25.93,9.22,23213.98
Portugal,2021-05-04,837715,16981,258,4,60936,5976,25.34,9.06,23213.98
Portugal,2021-05-03,837457,16977,180,0,58627,5750,24.84,8.93,23213.98
Portugal,2021-05-02,837277,16977,330,1,57630,5652,24.65,8.9,23213.98
Portugal,2021-05-01,836947,16976,454,2,56503,5541,24.24,8.81,23213.98
Portugal,2021-04-30,836493,16974,460,0,55253,5419,23.56,8.64,23213.98
Portugal,2021-04-29,836033,16974,470,1,53396,5237,22.95,8.47,23213.98
Portugal,2021-04-28,835563,16973,572,3,50696,4972,22.42,8.28,23213.98
Portugal,2021-04-27,834991,16970,353,5,49100,4815,22.03,8.18,23213.98
Portugal,2021-04-26,834638,16965,196,0,46738,4584,21.64,8.1,23213.98
Portugal,2021-04-25,834442,16965,478,6,57469,5636,21.52,8.08,23213.98
Portugal,2021-04-24,833964,16959,567,2,68213,6690,21.21,7.96,23213.98
Portugal,2021-04-23,833397,16957,506,1,66818,6553,20.83,7.59,23213.98
Portugal,2021-04-22,832891,16956,636,4,67081,6579,20.55,7.2,23213.98
Portugal,2021-04-21,832255,16952,610,1,68464,6714,20.25,6.97,23213.98
Portugal,2021-04-20,831645,16951,424,5,69323,6799,19.97,6.88,23213.98
Portugal,2021-04-19,831221,16946,220,1,69269,6793,19.76,6.77,23213.98
Portugal,2021-04-18,831001,16945,441,3,59370,5822,18.97,6.69,23213.98
Portugal,2021-04-17,830560,16942,649,5,44240,4339,17.85,6.64,23213.98
