Location,Date,Total_Confirmed,Total_Deaths,Daily_Confirmed,Daily_Deaths,daily_vaccinations,daily_vaccinations_per_million
Russia,2021-04-03,4520879,98363,8906,377,229279,1571
Russia,2021-04-02,4511973,97986,8682,392,241516,1655
Russia,2021-04-01,4503291,97594,9057,375,271262,1859
Rwanda,2021-04-30,25116,335,121,2,12,1
Rwanda,2021-04-29,24995,333,107,1,12,1
Rwanda,2021-04-28,24888,332,74,1,12,1
Rwanda,2021-04-27,24814,331,137,1,12,1
Rwanda,2021-04-26,24677,330,84,0,12,1
Rwanda,2021-04-25,24593,330,58,2,12,1
Rwanda,2021-04-24,24535,328,76,0,12,1
Rwanda,2021-04-23,24459,328,197,0,12,1
Rwanda,2021-04-22,24262,328,150,1,50,4
Rwanda,2021-04-21,24112,327,107,0,51,4
Rwanda,2021-04-20,24005,327,71,1,53,4
Rwanda,2021-04-19,23934,326,46,1,55,4
Rwanda,2021-04-18,23888,325,22,3,56,4
Rwanda,2021-04-17,23866,322,54,0,58,4
Rwanda,2021-04-16,23812,322,68,1,60,5
Rwanda,2021-04-15,23744,321,72,4,24,2
Rwanda,2021-04-14,23672,317,69,1,24,2
Rwanda,2021-04-13,23603,316,68,0,24,2
Rwanda,2021-04-12,23535,316,109,1,24,2
Rwanda,2021-04-11,23426,315,83,1,24,2
Rwanda,2021-04-10,23343,314,83,0,24,2
Rwanda,2021-04-09,23260,314,108,0,24,2
Rwanda,2021-04-08,23152,314,111,0,24,2
Rwanda,2021-04-07,23041,314,179,0,24,2
Rwanda,2021-04-06,22862,314,178,3,24,2
Rwanda,2021-04-05,22684,311,202,0,24,2
Rwanda,2021-04-04,22482,311,239,0,24,2
Rwanda,2021-04-03,22243,311,76,1,24,2
Rwanda,2021-04-02,22167,310,249,2,24,2
Rwanda,2021-04-01,21918,308,135,1,24,2
Saint Kitts and Nevis,2021-04-21,44,0,0,0,99,1861
Saint Kitts and Nevis,2021-04-20,44,0,0,0,115,2162
Saint Kitts and Nevis,2021-04-19,44,0,0,0,130,2444
Saint Kitts and Nevis,2021-04-18,44,0,0,0,146,2745
Saint Kitts and Nevis,2021-04-17,44,0,0,0,161,3027
Saint Kitts and Nevis,2021-04-16,44,0,0,0,171,3215
Saint Kitts and Nevis,2021-04-15,44,0,0,0,181,3403
Saint Kitts and Nevis,2021-04-14,44,0,0,0,157,2952
Saint Kitts and Nevis,2021-04-13,44,0,0,0,151,2839
Saint Kitts and Nevis,2021-04-12,44,0,0,0,146,2745
Saint Kitts and Nevis,2021-04-11,44,0,0,0,140,2632
Saint Kitts and Nevis,2021-04-10,44,0,0,0,134,2519
Saint Kitts and Nevis,2021-04-09,44,0,0,0,134,2519
Saint Kitts and Nevis,2021-04-08,44,0,0,0,134,2519
Saint Kitts and Nevis,2021-04-07,44,0,0,0,134,2519
Saint Kitts and Nevis,2021-04-06,44,0,0,0,134,2519
Saint Kitts and Nevis,2021-04-05,44,0,0,0,134,2519
Saint Kitts and Nevis,2021-04-04,44,0,0,0,134,2519
Saint Kitts and Nevis,2021-04-03,44,0,0,0,134,2519
Saint Kitts and Nevis,2021-04-02,44,0,0,0,133,2500
Saint Kitts and Nevis,2021-04-01,44,0,0,0,132,2482
Saint Lucia,2021-04-30,4552,74,18,0,58,316
Saint Lucia,2021-04-29,4534,74,26,0,55,300
Saint Lucia,2021-04-28,4508,74,0,0,42,229
Saint Lucia,2021-04-27,4508,74,6,1,36,196
Saint Lucia,2021-04-26,4502,73,16,3,43,234
Saint Lucia,2021-04-25,4486,70,23,0,41,223
Saint Lucia,2021-04-24,4463,70,8,0,40,218
Saint Lucia,2021-04-23,4455,70,0,0,41,223
Saint Lucia,2021-04-22,4455,70,11,0,55,300
Saint Lucia,2021-04-21,4444,70,25,1,69,376
Saint Lucia,2021-04-20,4419,69,0,0,62,338
Saint Lucia,2021-04-19,4419,69,18,2,55,300
Saint Lucia,2021-04-18,4401,67,0,0,57,310
Saint Lucia,2021-04-17,4401,67,3,2,58,316
Saint Lucia,2021-04-16,4398,65,43,1,61,332
Saint Lucia,2021-04-15,4355,64,0,0,75,408
Saint Lucia,2021-04-14,4355,64,0,0,72,392
Saint Lucia,2021-04-13,4355,64,0,0,76,414
Saint Lucia,2021-04-12,4355,64,7,0,80,436
Saint Lucia,2021-04-11,4348,64,1,0,83,452
Saint Lucia,2021-04-10,4347,64,18,0,87,474
Saint Lucia,2021-04-09,4329,64,17,1,78,425
Saint Lucia,2021-04-08,4312,63,8,0,54,294
Saint Lucia,2021-04-07,4304,63,7,0,69,376
Saint Lucia,2021-04-06,4297,63,24,2,112,610
Saint Lucia,2021-04-05,4273,61,0,0,142,773
Saint Lucia,2021-04-04,4273,61,0,0,172,937
Saint Lucia,2021-04-03,4273,61,8,0,185,1007
Saint Lucia,2021-04-02,4265,61,20,0,198,1078
Saint Lucia,2021-04-01,4245,61,7,1,211,1149
Saint Vincent and the Grenadines,2021-04-24,1830,10,3,0,155,1397
Saint Vincent and the Grenadines,2021-04-23,1827,10,0,0,146,1316
Saint Vincent and the Grenadines,2021-04-22,1827,10,0,0,137,1235
Saint Vincent and the Grenadines,2021-04-21,1827,10,8,0,128,1154
Saint Vincent and the Grenadines,2021-04-20,1819,10,0,0,119,1073
Saint Vincent and the Grenadines,2021-04-19,1819,10,0,0,110,991
Saint Vincent and the Grenadines,2021-04-18,1819,10,0,0,101,910
Saint Vincent and the Grenadines,2021-04-17,1819,10,0,0,91,820
Saint Vincent and the Grenadines,2021-04-16,1819,10,1,0,94,847
Saint Vincent and the Grenadines,2021-04-15,1818,10,6,0,96,865
Saint Vincent and the Grenadines,2021-04-14,1812,10,6,0,98,883
Saint Vincent and the Grenadines,2021-04-13,1806,10,0,0,100,901
Saint Vincent and the Grenadines,2021-04-12,1806,10,14,0,103,928
Saint Vincent and the Grenadines,2021-04-11,1792,10,2,0,105,946
Saint Vincent and the Grenadines,2021-04-10,1790,10,1,0,107,964
Saint Vincent and the Grenadines,2021-04-09,1789,10,15,0,107,964
Saint Vincent and the Grenadines,2021-04-08,1774,10,8,0,107,964
Saint Vincent and the Grenadines,2021-04-07,1766,10,1,0,107,964
Saint Vincent and the Grenadines,2021-04-06,1765,10,1,0,107,964
Saint Vincent and the Grenadines,2021-04-05,1764,10,6,0,107,964
Saint Vincent and the Grenadines,2021-04-04,1758,10,3,0,107,964
Saint Vincent and the Grenadines,2021-04-03,1755,10,1,0,107,964
Saint Vincent and the Grenadines,2021-04-02,1754,10,4,0,107,964
Saint Vincent and the Grenadines,2021-04-01,1750,10,2,0,115,1037
Samoa,2021-04-30,3,0,0,0,No Data,No Data
San Marino,2021-04-29,5060,90,1,0,547,16118
San Marino,2021-04-28,5059,90,1,0,586,17267
San Marino,2021-04-27,5058,90,3,0,640,18858
San Marino,2021-04-26,5055,90,8,1,615,18121
San Marino,2021-04-25,5047,89,0,0,671,19771
San Marino,2021-04-24,5047,89,0,0,704,20744
San Marino,2021-04-23,5047,89,2,1,663,19536
San Marino,2021-04-22,5045,88,1,0,674,19860
San Marino,2021-04-21,5044,88,4,0,662,19506
San Marino,2021-04-20,5040,88,10,0,634,18681
San Marino,2021-04-19,5030,88,4,1,629,18534
San Marino,2021-04-18,5026,87,0,0,624,18386
San Marino,2021-04-17,5026,87,10,0,643,18946
San Marino,2021-04-16,5016,87,6,1,711,20950
San Marino,2021-04-15,5010,86,6,0,679,20007
San Marino,2021-04-14,5004,86,19,0,690,20331
San Marino,2021-04-13,4985,86,23,0,676,19919
San Marino,2021-04-12,4962,86,6,1,613,18062
San Marino,2021-04-11,4956,85,0,0,551,16235
San Marino,2021-04-10,4956,85,12,0,488,14379
San Marino,2021-04-09,4944,85,12,0,494,14556
San Marino,2021-04-08,4932,85,28,0,432,12729
San Marino,2021-04-07,4904,85,40,0,351,10342
San Marino,2021-04-06,4864,85,89,1,335,9871
San Marino,2021-04-05,4775,84,0,0,357,10519
San Marino,2021-04-04,4775,84,0,0,379,11167
San Marino,2021-04-03,4775,84,0,0,401,11816
San Marino,2021-04-02,4775,84,45,0,377,11108
San Marino,2021-04-01,4730,84,0,0,394,11609
Saudi Arabia,2021-04-30,417363,6957,1056,11,186247,5350
Saudi Arabia,2021-04-29,416307,6946,1026,11,176143,5060
Saudi Arabia,2021-04-28,415281,6935,1062,13,176585,5072
Saudi Arabia,2021-04-27,414219,6922,1045,9,176821,5079
Saudi Arabia,2021-04-26,413174,6913,958,13,162917,4680
Saudi Arabia,2021-04-25,412216,6900,953,13,156928,4508
Saudi Arabia,2021-04-24,411263,6887,1072,9,156393,4492
Saudi Arabia,2021-04-23,410191,6878,1098,9,158649,4557
Saudi Arabia,2021-04-22,409093,6869,1055,11,153885,4420
Saudi Arabia,2021-04-21,408038,6858,1028,12,146936,4221
Saudi Arabia,2021-04-20,407010,6846,1070,12,130481,3748
Saudi Arabia,2021-04-19,405940,6834,970,11,128930,3703
Saudi Arabia,2021-04-18,404970,6823,916,13,122187,3510
Saudi Arabia,2021-04-17,404054,6810,948,9,119373,3429
Saudi Arabia,2021-04-16,403106,6801,964,10,116943,3359
Saudi Arabia,2021-04-15,402142,6791,985,10,134323,3858
Saudi Arabia,2021-04-14,401157,6781,929,8,145102,4168
Saudi Arabia,2021-04-13,400228,6773,951,8,170159,4888
Saudi Arabia,2021-04-12,399277,6765,842,11,183839,5281
Saudi Arabia,2021-04-11,398435,6754,799,7,183826,5280
Saudi Arabia,2021-04-10,397636,6747,878,10,178670,5132
Saudi Arabia,2021-04-09,396758,6737,904,9,179967,5169
Saudi Arabia,2021-04-08,395854,6728,902,9,168367,4836
Saudi Arabia,2021-04-07,394952,6719,783,8,164611,4728
Saudi Arabia,2021-04-06,394169,6711,792,7,141388,4061
Saudi Arabia,2021-04-05,393377,6704,695,7,124718,3582
Saudi Arabia,2021-04-04,392682,6697,673,7,124159,3566
Saudi Arabia,2021-04-03,392009,6690,684,6,125247,3598
Saudi Arabia,2021-04-02,391325,6684,728,8,119285,3426
Saudi Arabia,2021-04-01,390597,6676,590,7,109783,3153
Senegal,2021-04-30,40344,1107,49,0,2244,134
Senegal,2021-04-29,40295,1107,46,0,2641,158
Senegal,2021-04-28,40249,1107,56,1,2414,144
Senegal,2021-04-27,40193,1106,27,2,2315,138
Senegal,2021-04-26,40166,1104,31,2,2077,124
Senegal,2021-04-25,40135,1102,53,3,2274,136
Senegal,2021-04-24,40082,1099,60,2,2492,149
Senegal,2021-04-23,40022,1097,47,0,2248,134
Senegal,2021-04-22,39975,1097,65,1,2209,132
Senegal,2021-04-21,39910,1096,74,1,2864,171
Senegal,2021-04-20,39836,1095,15,4,3637,217
Senegal,2021-04-19,39821,1091,39,0,4858,290
Senegal,2021-04-18,39782,1091,51,1,4845,289
Senegal,2021-04-17,39731,1090,67,3,5349,319
Senegal,2021-04-16,39664,1087,58,2,6523,390
Senegal,2021-04-15,39606,1085,46,1,7152,427
Senegal,2021-04-14,39560,1084,65,3,7489,447
Senegal,2021-04-13,39495,1081,30,2,7708,460
Senegal,2021-04-12,39465,1079,34,1,6573,393
Senegal,2021-04-11,39431,1078,67,1,6607,395
Senegal,2021-04-10,39364,1077,57,3,6292,376
Senegal,2021-04-09,39307,1074,70,1,6560,392
Senegal,2021-04-08,39237,1073,73,3,7424,443
Senegal,2021-04-07,39164,1070,37,5,8123,485
Senegal,2021-04-06,39127,1065,34,2,8653,517
Senegal,2021-04-05,39093,1063,69,0,10181,608
Senegal,2021-04-04,39024,1063,71,0,9992,597
Senegal,2021-04-03,38953,1063,64,7,9636,575
Senegal,2021-04-02,38889,1056,107,2,9001,538
Senegal,2021-04-01,38782,1054,77,3,9088,543
Serbia,2021-04-30,689557,6362,1613,25,45951,6753
Serbia,2021-04-29,687944,6337,2007,25,40822,5999
Serbia,2021-04-28,685937,6312,2138,26,39137,5752
Serbia,2021-04-27,683799,6286,2145,29,32677,4802
Serbia,2021-04-26,681654,6257,1987,30,26217,3853
Serbia,2021-04-25,679667,6227,1695,31,27895,4099
Serbia,2021-04-24,677972,6196,2068,32,28290,4157
Serbia,2021-04-23,675904,6164,2384,34,21601,3174
Serbia,2021-04-22,673520,6130,2719,35,22338,3283
Serbia,2021-04-21,670801,6095,2864,37,22007,3234
Serbia,2021-04-20,667937,6058,2965,32,22333,3282
Serbia,2021-04-19,664972,6026,2604,35,22659,3330
Serbia,2021-04-18,662368,5991,2069,37,22985,3378
Serbia,2021-04-17,660299,5954,2583,34,24593,3614
Serbia,2021-04-16,657716,5920,2846,39,29390,4319
Serbia,2021-04-15,654870,5881,2971,35,36963,5432
Serbia,2021-04-14,651899,5846,3154,38,42159,6196
Serbia,2021-04-13,648745,5808,3572,35,47409,6967
Serbia,2021-04-12,645173,5773,2965,38,48400,7113
Serbia,2021-04-11,642208,5735,2732,35,48579,7139
Serbia,2021-04-10,639476,5700,3058,41,48297,7098
Serbia,2021-04-09,636418,5659,3405,39,44878,6595
Serbia,2021-04-08,633013,5620,3625,41,39004,5732
Serbia,2021-04-07,629388,5579,3615,42,34702,5100
Serbia,2021-04-06,625773,5537,4398,40,29239,4297
Serbia,2021-04-05,621375,5497,3706,39,31642,4650
Serbia,2021-04-04,617669,5458,3304,36,34858,5123
Serbia,2021-04-03,614365,5422,4133,38,34499,5070
Serbia,2021-04-02,610232,5384,4826,39,34141,5017
Serbia,2021-04-01,605406,5345,4810,37,32348,4754
Seychelles,2021-04-29,5559,26,103,0,961,9772
Seychelles,2021-04-28,5456,26,102,0,925,9406
Seychelles,2021-04-27,5354,26,0,0,954,9701
Seychelles,2021-04-26,5354,26,70,0,982,9986
Seychelles,2021-04-25,5284,26,78,0,968,9843
Seychelles,2021-04-24,5206,26,0,0,955,9711
Seychelles,2021-04-23,5206,26,36,0,941,9569
Seychelles,2021-04-22,5170,26,154,1,904,9193
Seychelles,2021-04-21,5016,25,4,0,868,8827
Seychelles,2021-04-20,5012,25,36,0,831,8450
Seychelles,2021-04-19,4976,25,54,0,844,8582
Seychelles,2021-04-18,4922,25,47,0,895,9101
Seychelles,2021-04-17,4875,25,41,0,946,9620
Seychelles,2021-04-16,4834,25,69,0,1003,10199
Seychelles,2021-04-15,4765,25,132,0,1060,10779
Seychelles,2021-04-14,4633,25,0,0,1118,11369
Seychelles,2021-04-13,4633,25,189,0,1175,11948
Seychelles,2021-04-12,4444,25,14,1,1065,10830
Seychelles,2021-04-11,4430,24,35,0,955,9711
Seychelles,2021-04-10,4395,24,0,0,845,8593
Seychelles,2021-04-09,4395,24,0,0,728,7403
Seychelles,2021-04-08,4395,24,63,0,611,6213
Seychelles,2021-04-07,4332,24,12,0,550,5593
Seychelles,2021-04-06,4320,24,0,0,488,4962
Seychelles,2021-04-05,4320,24,30,0,530,5389
Seychelles,2021-04-04,4290,24,0,0,572,5817
Seychelles,2021-04-03,4290,24,31,0,614,6244
Seychelles,2021-04-02,4259,24,124,2,656,6671
Seychelles,2021-04-01,4135,22,0,0,698,7098
Sierra Leone,2021-04-29,4053,79,4,0,904,113
Sierra Leone,2021-04-28,4049,79,3,0,1056,132
Sierra Leone,2021-04-27,4046,79,0,0,1209,152
Sierra Leone,2021-04-26,4046,79,2,0,1255,157
Sierra Leone,2021-04-25,4044,79,0,0,1302,163
Sierra Leone,2021-04-24,4044,79,0,0,1302,163
Sierra Leone,2021-04-23,4044,79,0,0,1302,163
Sierra Leone,2021-04-22,4044,79,2,0,1302,163
Sierra Leone,2021-04-21,4042,79,1,0,1391,174
Sierra Leone,2021-04-20,4041,79,3,0,1374,172
Sierra Leone,2021-04-19,4038,79,10,0,1358,170
Sierra Leone,2021-04-18,4028,79,8,0,1341,168
Sierra Leone,2021-04-17,4020,79,4,0,1324,166
Sierra Leone,2021-04-16,4016,79,0,0,1221,153
Sierra Leone,2021-04-15,4016,79,3,0,1118,140
Sierra Leone,2021-04-14,4013,79,4,0,925,116
Sierra Leone,2021-04-13,4009,79,1,0,839,105
Sierra Leone,2021-04-12,4008,79,3,0,752,94
Sierra Leone,2021-04-11,4005,79,10,0,666,83
Sierra Leone,2021-04-10,3995,79,0,0,579,73
Sierra Leone,2021-04-09,3995,79,2,0,579,73
Sierra Leone,2021-04-08,3993,79,0,0,579,73
Sierra Leone,2021-04-07,3993,79,3,0,579,73
Sierra Leone,2021-04-06,3990,79,1,0,1361,171
Sierra Leone,2021-04-05,3989,79,1,0,1712,215
Sierra Leone,2021-04-04,3988,79,1,0,2062,258
Sierra Leone,2021-04-03,3987,79,0,0,2413,302
Sierra Leone,2021-04-02,3987,79,6,0,2763,346
Sierra Leone,2021-04-01,3981,79,1,0,3114,390
Singapore,2021-04-18,60831,30,23,0,45530,7782
Singapore,2021-04-17,60808,30,39,0,45530,7782
Singapore,2021-04-16,60769,30,34,0,45530,7782
Singapore,2021-04-15,60735,30,16,0,45530,7782
Singapore,2021-04-14,60719,30,27,0,45530,7782
Singapore,2021-04-13,60692,30,14,0,45530,7782
Singapore,2021-04-12,60678,30,25,0,46146,7888
Singapore,2021-04-11,60653,30,20,0,46762,7993
Singapore,2021-04-10,60633,30,32,0,47378,8098
Singapore,2021-04-09,60601,30,26,0,46562,7959
Singapore,2021-04-08,60575,30,21,0,45745,7819
Singapore,2021-04-07,60554,30,35,0,44929,7680
Singapore,2021-04-06,60519,30,24,0,44113,7540
Singapore,2021-04-05,60495,30,17,0,42681,7295
Singapore,2021-04-04,60478,30,10,0,40559,6933
Singapore,2021-04-03,60468,30,18,0,38437,6570
Singapore,2021-04-02,60450,30,43,0,37747,6452
Singapore,2021-04-01,60407,30,26,0,37056,6334
Slovakia,2021-04-30,382211,11684,467,37,20845,3818
Slovakia,2021-04-29,381744,11647,564,36,20748,3800
Slovakia,2021-04-28,381180,11611,682,39,21170,3878
Slovakia,2021-04-27,380498,11572,488,41,21156,3875
Slovakia,2021-04-26,380010,11531,99,36,21354,3911
Slovakia,2021-04-25,379911,11495,435,37,20816,3813
Slovakia,2021-04-24,379476,11458,841,53,19870,3639
Slovakia,2021-04-23,378635,11405,485,48,20889,3826
Slovakia,2021-04-22,378150,11357,677,53,21379,3916
Slovakia,2021-04-21,377473,11304,764,60,21587,3954
Slovakia,2021-04-20,376709,11244,642,72,21561,3949
Slovakia,2021-04-19,376067,11172,93,66,21466,3932
Slovakia,2021-04-18,375974,11106,638,63,21629,3962
Slovakia,2021-04-17,375336,11043,750,73,22866,4188
Slovakia,2021-04-16,374586,10970,636,93,22202,4067
Slovakia,2021-04-15,373950,10877,843,79,22152,4057
Slovakia,2021-04-14,373107,10798,1069,82,22136,4054
Slovakia,2021-04-13,372038,10716,870,86,22392,4101
Slovakia,2021-04-12,371168,10630,106,65,22238,4073
Slovakia,2021-04-11,371062,10565,589,78,19228,3522
Slovakia,2021-04-10,370473,10487,1080,76,16804,3078
Slovakia,2021-04-09,369393,10411,923,89,15342,2810
Slovakia,2021-04-08,368470,10322,1576,79,12310,2255
Slovakia,2021-04-07,366894,10243,1161,149,12079,2212
Slovakia,2021-04-06,365733,10094,333,0,12105,2217
Slovakia,2021-04-05,365400,10094,158,69,12361,2264
Slovakia,2021-04-04,365242,10025,620,77,15213,2786
Slovakia,2021-04-03,364622,9948,748,71,15935,2919
Slovakia,2021-04-02,363874,9877,1385,87,16370,2998
Slovakia,2021-04-01,362489,9790,1304,71,18461,3381
Slovenia,2021-04-30,240292,4250,953,7,6892,3315
Slovenia,2021-04-29,239339,4243,918,7,6600,3175
Slovenia,2021-04-28,238421,4236,398,15,6929,3333
Slovenia,2021-04-27,238023,4221,804,7,8285,3985
Slovenia,2021-04-26,237219,4214,191,6,9171,4411
Slovenia,2021-04-25,237028,4208,415,5,9503,4571
Slovenia,2021-04-24,236613,4203,902,8,9589,4612
Slovenia,2021-04-23,235711,4195,900,8,10051,4835
Slovenia,2021-04-22,234811,4187,744,11,9573,4605
Slovenia,2021-04-21,234067,4176,1036,4,9563,4600
Slovenia,2021-04-20,233031,4172,720,5,8821,4243
Slovenia,2021-04-19,232311,4167,240,8,8410,4045
Slovenia,2021-04-18,232071,4159,478,6,8289,3987
Slovenia,2021-04-17,231593,4153,767,6,8338,4011
Slovenia,2021-04-16,230826,4147,859,5,8772,4219
Slovenia,2021-04-15,229967,4142,891,7,9642,4638
Slovenia,2021-04-14,229076,4135,1240,5,9069,4362
Slovenia,2021-04-13,227836,4130,1050,4,8300,3992
Slovenia,2021-04-12,226786,4126,287,7,8160,3925
Slovenia,2021-04-11,226499,4119,549,7,7895,3798
Slovenia,2021-04-10,225950,4112,1251,12,7891,3796
Slovenia,2021-04-09,224699,4100,1283,3,7009,3371
Slovenia,2021-04-08,223416,4097,1526,5,5832,2805
Slovenia,2021-04-07,221890,4092,1192,3,6400,3079
Slovenia,2021-04-06,220698,4089,273,7,7610,3661
Slovenia,2021-04-05,220425,4082,284,7,8333,4008
Slovenia,2021-04-04,220141,4075,721,7,8494,4086
Slovenia,2021-04-03,219420,4068,1306,5,8447,4063
Slovenia,2021-04-02,218114,4063,1175,9,9052,4354
Slovenia,2021-04-01,216939,4054,1337,7,9634,4634
Solomon Islands,2021-04-27,20,0,0,0,107,156
Solomon Islands,2021-04-26,20,0,0,0,107,156
Solomon Islands,2021-04-25,20,0,0,0,107,156
Solomon Islands,2021-04-24,20,0,0,0,107,156
Solomon Islands,2021-04-23,20,0,0,0,107,156
Solomon Islands,2021-04-22,20,0,0,0,107,156
Solomon Islands,2021-04-21,20,0,0,0,107,156
Solomon Islands,2021-04-20,20,0,0,0,107,156
Solomon Islands,2021-04-19,20,0,0,0,107,156
Solomon Islands,2021-04-18,20,0,0,0,107,156
Solomon Islands,2021-04-17,20,0,0,0,107,156
Solomon Islands,2021-04-16,20,0,1,0,107,156
Solomon Islands,2021-04-15,19,0,0,0,107,156
Solomon Islands,2021-04-14,19,0,0,0,107,156
Solomon Islands,2021-04-13,19,0,0,0,107,156
Solomon Islands,2021-04-12,19,0,0,0,107,156
Solomon Islands,2021-04-11,19,0,0,0,107,156
Solomon Islands,2021-04-10,19,0,0,0,107,156
Solomon Islands,2021-04-09,19,0,0,0,107,156
Solomon Islands,2021-04-08,19,0,0,0,107,156
Solomon Islands,2021-04-07,19,0,0,0,107,156
Solomon Islands,2021-04-06,19,0,0,0,127,185
Solomon Islands,2021-04-05,19,0,0,0,148,215
Solomon Islands,2021-04-04,19,0,0,0,168,245
Solomon Islands,2021-04-03,19,0,0,0,189,275
Solomon Islands,2021-04-02,19,0,0,0,209,304
Solomon Islands,2021-04-01,19,0,0,0,230,335
Somalia,2021-04-17,12837,656,0,0,No Data,No Data
South Africa,2021-04-30,1581210,54350,1674,19,3049,51
South Africa,2021-04-29,1579536,54331,1086,46,1664,28
South Africa,2021-04-28,1578450,54285,1250,48,369,6
South Africa,2021-04-27,1577200,54237,880,51,369,6
South Africa,2021-04-26,1576320,54186,849,38,369,6
South Africa,2021-04-25,1575471,54148,1101,23,369,6
South Africa,2021-04-24,1574370,54125,1385,59,369,6
South Africa,2021-04-23,1572985,54066,1637,71,369,6
South Africa,2021-04-22,1571348,53995,1413,55,369,6
South Africa,2021-04-21,1569935,53940,1569,53,369,6
South Africa,2021-04-20,1568366,53887,853,130,369,6
South Africa,2021-04-19,1567513,53757,744,21,721,12
South Africa,2021-04-18,1566769,53736,1089,25,767,13
South Africa,2021-04-17,1565680,53711,1325,48,813,14
South Africa,2021-04-16,1564355,53663,1424,92,766,13
South Africa,2021-04-15,1562931,53571,1372,73,1390,23
South Africa,2021-04-14,1561559,53498,1599,75,2012,34
South Africa,2021-04-13,1559960,53423,847,67,2884,49
South Africa,2021-04-12,1559113,53356,655,34,2574,43
South Africa,2021-04-11,1558458,53322,931,66,2570,43
South Africa,2021-04-10,1557527,53256,1285,30,2567,43
South Africa,2021-04-09,1556242,53226,1267,53,2657,45
South Africa,2021-04-08,1554975,53173,1366,62,2075,35
South Africa,2021-04-07,1553609,53111,756,79,2147,36
South Africa,2021-04-06,1552853,53032,437,37,2962,50
South Africa,2021-04-05,1552416,52995,452,8,4587,77
South Africa,2021-04-04,1551964,52987,463,33,5067,85
South Africa,2021-04-03,1551501,52954,777,8,5547,94
South Africa,2021-04-02,1550724,52946,1273,49,5538,93
South Africa,2021-04-01,1549451,52897,1294,51,6996,118
South Sudan,2021-04-15,10416,114,13,0,95,8
South Sudan,2021-04-14,10403,114,16,0,95,8
South Sudan,2021-04-13,10387,114,6,0,95,8
South Sudan,2021-04-12,10381,114,9,0,95,8
South Sudan,2021-04-11,10372,114,13,0,95,8
South Sudan,2021-04-10,10359,114,19,0,95,8
South Sudan,2021-04-09,10340,114,16,0,95,8
South Sudan,2021-04-08,10324,114,27,1,95,8
South Sudan,2021-04-07,10297,113,11,0,95,8
South Sudan,2021-04-06,10286,113,5,0,95,8
South Sudan,2021-04-05,10281,113,14,0,No Data,No Data
Spain,2021-04-29,3514942,78080,10143,137,350662,7500
Spain,2021-04-28,3504799,77943,8665,88,337423,7217
Spain,2021-04-27,3496134,77855,7665,117,333833,7140
Spain,2021-04-26,3488469,77738,19852,147,305867,6542
Spain,2021-04-25,3468617,77591,0,0,290945,6223
Spain,2021-04-24,3468617,77591,0,0,283722,6068
Spain,2021-04-23,3468617,77591,11731,95,276499,5914
Spain,2021-04-22,3456886,77496,10814,132,289268,6187
Spain,2021-04-21,3446072,77364,17718,262,294534,6300
Spain,2021-04-20,3428354,77102,0,0,281054,6011
Spain,2021-04-19,3428354,77102,21071,121,295515,6321
Spain,2021-04-18,3407283,76981,0,0,296959,6351
Spain,2021-04-17,3407283,76981,0,0,298403,6382
Spain,2021-04-16,3407283,76981,10598,99,299847,6413
Spain,2021-04-15,3396685,76882,9663,126,296222,6336
Spain,2021-04-14,3387022,76756,10474,131,296889,6350
Spain,2021-04-13,3376548,76625,6292,100,293237,6272
Spain,2021-04-12,3370256,76525,22744,197,291615,6237
Spain,2021-04-11,3347512,76328,0,0,279209,5972
Spain,2021-04-10,3347512,76328,0,0,266803,5706
Spain,2021-04-09,3347512,76328,10875,149,255207,5458
Spain,2021-04-08,3336637,76179,9901,142,209911,4490
Spain,2021-04-07,3326736,76037,8788,126,188955,4041
Spain,2021-04-06,3317948,75911,6623,128,183484,3924
Spain,2021-04-05,3311325,75783,10360,85,167465,3582
Spain,2021-04-04,3300965,75698,0,0,177533,3797
Spain,2021-04-03,3300965,75698,9571,157,187601,4012
Spain,2021-04-02,3291394,75541,0,0,196858,4210
Spain,2021-04-01,3291394,75541,7041,82,214631,4591
Sri Lanka,2021-04-30,108146,678,1662,17,3236,151
Sri Lanka,2021-04-29,106484,661,1531,0,464,22
Sri Lanka,2021-04-28,104953,661,1466,14,464,22
Sri Lanka,2021-04-27,103487,647,1111,0,464,22
Sri Lanka,2021-04-26,102376,647,997,5,464,22
Sri Lanka,2021-04-25,101379,642,793,4,464,22
Sri Lanka,2021-04-24,100586,638,1068,4,464,22
Sri Lanka,2021-04-23,99518,634,796,0,464,22
Sri Lanka,2021-04-22,98722,634,672,4,464,22
Sri Lanka,2021-04-21,98050,630,578,10,464,22
Sri Lanka,2021-04-20,97472,620,367,0,464,22
Sri Lanka,2021-04-19,97105,620,309,2,464,22
Sri Lanka,2021-04-18,96796,618,442,3,464,22
Sri Lanka,2021-04-17,96354,615,168,0,409,19
Sri Lanka,2021-04-16,96186,615,237,7,354,17
Sri Lanka,2021-04-15,95949,608,230,6,316,15
Sri Lanka,2021-04-14,95719,602,99,0,278,13
Sri Lanka,2021-04-13,95620,602,226,4,233,11
Sri Lanka,2021-04-12,95394,598,263,0,171,8
Sri Lanka,2021-04-11,95131,598,283,3,109,5
Sri Lanka,2021-04-10,94848,595,284,2,135,6
Sri Lanka,2021-04-09,94564,593,311,2,161,8
Sri Lanka,2021-04-08,94253,591,343,3,733,34
