,Unnamed: 0,country,iso_code,date,daily_vaccinations,daily_vaccinations_per_million
7473,7473,Kazakhstan,KAZ,2021-03-29,11969,637
7474,7474,Kazakhstan,KAZ,2021-03-30,11969,637
7475,7475,Kazakhstan,KAZ,2021-03-31,11969,637
7476,7476,Kazakhstan,KAZ,2021-04-01,11969,637
7477,7477,Kazakhstan,KAZ,2021-04-02,11969,637
7478,7478,Kazakhstan,KAZ,2021-04-03,11969,637
7479,7479,Kazakhstan,KAZ,2021-04-04,11969,637
7480,7480,Kazakhstan,KAZ,2021-04-05,11969,637
7481,7481,Kazakhstan,KAZ,2021-04-06,11969,637
7482,7482,Kazakhstan,KAZ,2021-04-07,11969,637
7483,7483,Kazakhstan,KAZ,2021-04-08,11969,637
7484,7484,Kazakhstan,KAZ,2021-04-09,11969,637
7485,7485,Kazakhstan,KAZ,2021-04-10,11969,637
7486,7486,Kazakhstan,KAZ,2021-04-11,14451,770
7487,7487,Kazakhstan,KAZ,2021-04-12,16934,902
7488,7488,Kazakhstan,KAZ,2021-04-13,25056,1334
7489,7489,Kazakhstan,KAZ,2021-04-14,33178,1767
7490,7490,Kazakhstan,KAZ,2021-04-15,41300,2200
7491,7491,Kazakhstan,KAZ,2021-04-16,49421,2632
7492,7492,Kazakhstan,KAZ,2021-04-17,57543,3065
7493,7493,Kazakhstan,KAZ,2021-04-18,63183,3365
7494,7494,Kazakhstan,KAZ,2021-04-19,60717,3234
7495,7495,Kazakhstan,KAZ,2021-04-20,52612,2802
7496,7496,Kazakhstan,KAZ,2021-04-21,44507,2370
7497,7497,Kazakhstan,KAZ,2021-04-22,43666,2326
7498,7498,Kazakhstan,KAZ,2021-04-23,37099,1976
7499,7499,Kazakhstan,KAZ,2021-04-24,30532,1626
7500,7500,Kazakhstan,KAZ,2021-04-25,26994,1438
7501,7501,Kazakhstan,KAZ,2021-04-26,31562,1681
7502,7502,Kazakhstan,KAZ,2021-04-27,36129,1924
7503,7503,Kenya,KEN,2021-03-04,No Data,No Data
7504,7504,Kenya,KEN,2021-03-05,667,12
7505,7505,Kenya,KEN,2021-03-06,667,12
7506,7506,Kenya,KEN,2021-03-07,667,12
7507,7507,Kenya,KEN,2021-03-08,667,12
7508,7508,Kenya,KEN,2021-03-09,667,12
7509,7509,Kenya,KEN,2021-03-10,667,12
7510,7510,Kenya,KEN,2021-03-11,755,14
7511,7511,Kenya,KEN,2021-03-12,844,16
7512,7512,Kenya,KEN,2021-03-13,932,17
7513,7513,Kenya,KEN,2021-03-14,1021,19
7514,7514,Kenya,KEN,2021-03-15,1442,27
7515,7515,Kenya,KEN,2021-03-16,1864,35
7516,7516,Kenya,KEN,2021-03-17,2286,43
7517,7517,Kenya,KEN,2021-03-18,3002,56
7518,7518,Kenya,KEN,2021-03-19,3718,69
7519,7519,Kenya,KEN,2021-03-20,4435,82
7520,7520,Kenya,KEN,2021-03-21,5151,96
7521,7521,Kenya,KEN,2021-03-22,5534,103
7522,7522,Kenya,KEN,2021-03-23,5917,110
7523,7523,Kenya,KEN,2021-03-24,6300,117
7524,7524,Kenya,KEN,2021-03-25,7274,135
7525,7525,Kenya,KEN,2021-03-26,8249,153
7526,7526,Kenya,KEN,2021-03-27,9389,175
7527,7527,Kenya,KEN,2021-03-28,10530,196
7528,7528,Kenya,KEN,2021-03-29,11671,217
7529,7529,Kenya,KEN,2021-03-30,12812,238
7530,7530,Kenya,KEN,2021-03-31,13953,259
7531,7531,Kenya,KEN,2021-04-01,13729,255
7532,7532,Kenya,KEN,2021-04-02,13506,251
7533,7533,Kenya,KEN,2021-04-03,13116,244
7534,7534,Kenya,KEN,2021-04-04,16206,301
7535,7535,Kenya,KEN,2021-04-05,19297,359
7536,7536,Kenya,KEN,2021-04-06,22388,416
7537,7537,Kenya,KEN,2021-04-07,25479,474
7538,7538,Kenya,KEN,2021-04-08,35528,661
7539,7539,Kenya,KEN,2021-04-09,37383,695
7540,7540,Kenya,KEN,2021-04-10,39237,730
7541,7541,Kenya,KEN,2021-04-11,37611,699
7542,7542,Kenya,KEN,2021-04-12,35985,669
7543,7543,Kenya,KEN,2021-04-13,34358,639
7544,7544,Kenya,KEN,2021-04-14,32732,609
7545,7545,Kenya,KEN,2021-04-15,26918,501
7546,7546,Kenya,KEN,2021-04-16,29299,545
7547,7547,Kenya,KEN,2021-04-17,28617,532
7548,7548,Kenya,KEN,2021-04-18,27935,520
7549,7549,Kenya,KEN,2021-04-19,27253,507
7550,7550,Kenya,KEN,2021-04-20,26571,494
7551,7551,Kenya,KEN,2021-04-21,25890,481
7552,7552,Kosovo,OWID_KOS,2021-03-28,No Data,No Data
7553,7553,Kosovo,OWID_KOS,2021-03-29,117,61
7554,7554,Kosovo,OWID_KOS,2021-03-30,117,61
7555,7555,Kosovo,OWID_KOS,2021-03-31,117,61
7556,7556,Kosovo,OWID_KOS,2021-04-01,117,61
7557,7557,Kosovo,OWID_KOS,2021-04-02,117,61
7558,7558,Kosovo,OWID_KOS,2021-04-03,117,61
7559,7559,Kosovo,OWID_KOS,2021-04-04,357,185
7560,7560,Kosovo,OWID_KOS,2021-04-05,458,237
7561,7561,Kosovo,OWID_KOS,2021-04-06,558,289
7562,7562,Kosovo,OWID_KOS,2021-04-07,659,341
7563,7563,Kosovo,OWID_KOS,2021-04-08,759,393
7564,7564,Kosovo,OWID_KOS,2021-04-09,860,445
7565,7565,Kosovo,OWID_KOS,2021-04-10,960,497
7566,7566,Kosovo,OWID_KOS,2021-04-11,820,424
7567,7567,Kosovo,OWID_KOS,2021-04-12,820,424
7568,7568,Kosovo,OWID_KOS,2021-04-13,820,424
7569,7569,Kosovo,OWID_KOS,2021-04-14,820,424
7570,7570,Kosovo,OWID_KOS,2021-04-15,897,464
7571,7571,Kosovo,OWID_KOS,2021-04-16,974,504
7572,7572,Kosovo,OWID_KOS,2021-04-17,1050,543
7573,7573,Kosovo,OWID_KOS,2021-04-18,1127,583
7574,7574,Kosovo,OWID_KOS,2021-04-19,1180,611
7575,7575,Kosovo,OWID_KOS,2021-04-20,1233,638
7576,7576,Kosovo,OWID_KOS,2021-04-21,1287,666
7577,7577,Kosovo,OWID_KOS,2021-04-22,1263,653
7578,7578,Kosovo,OWID_KOS,2021-04-23,1240,642
7579,7579,Kuwait,KWT,2020-12-28,No Data,No Data
7580,7580,Kuwait,KWT,2020-12-29,1121,262
7581,7581,Kuwait,KWT,2020-12-30,1121,262
7582,7582,Kuwait,KWT,2020-12-31,1121,262
7583,7583,Kuwait,KWT,2021-01-01,1121,262
7584,7584,Kuwait,KWT,2021-01-02,1121,262
7585,7585,Kuwait,KWT,2021-01-03,1121,262
7586,7586,Kuwait,KWT,2021-01-04,1121,262
7587,7587,Kuwait,KWT,2021-01-05,1121,262
7588,7588,Kuwait,KWT,2021-01-06,1121,262
7589,7589,Kuwait,KWT,2021-01-07,1121,262
7590,7590,Kuwait,KWT,2021-01-08,1121,262
7591,7591,Kuwait,KWT,2021-01-09,1121,262
7592,7592,Kuwait,KWT,2021-01-10,1121,262
7593,7593,Kuwait,KWT,2021-01-11,1121,262
7594,7594,Kuwait,KWT,2021-01-12,1121,262
7595,7595,Kuwait,KWT,2021-01-13,1121,262
7596,7596,Kuwait,KWT,2021-01-14,1121,262
7597,7597,Kuwait,KWT,2021-01-15,1121,262
7598,7598,Kuwait,KWT,2021-01-16,1121,262
7599,7599,Kuwait,KWT,2021-01-17,1121,262
7600,7600,Kuwait,KWT,2021-01-18,1121,262
7601,7601,Kuwait,KWT,2021-01-19,1121,262
7602,7602,Kuwait,KWT,2021-01-20,1121,262
7603,7603,Kuwait,KWT,2021-01-21,1121,262
7604,7604,Kuwait,KWT,2021-01-22,1121,262
7605,7605,Kuwait,KWT,2021-01-23,1121,262
7606,7606,Kuwait,KWT,2021-01-24,1121,262
7607,7607,Kuwait,KWT,2021-01-25,1121,262
7608,7608,Kuwait,KWT,2021-01-26,1121,262
7609,7609,Kuwait,KWT,2021-01-27,1961,459
7610,7610,Kuwait,KWT,2021-01-28,2800,656
7611,7611,Kuwait,KWT,2021-01-29,3640,852
7612,7612,Kuwait,KWT,2021-01-30,4480,1049
7613,7613,Kuwait,KWT,2021-01-31,5320,1246
7614,7614,Kuwait,KWT,2021-02-01,6160,1442
7615,7615,Kuwait,KWT,2021-02-02,7000,1639
7616,7616,Kuwait,KWT,2021-02-03,7000,1639
7617,7617,Kuwait,KWT,2021-02-04,7000,1639
7618,7618,Kuwait,KWT,2021-02-05,7000,1639
7619,7619,Kuwait,KWT,2021-02-06,7000,1639
7620,7620,Kuwait,KWT,2021-02-07,7000,1639
7621,7621,Kuwait,KWT,2021-02-08,7000,1639
7622,7622,Kuwait,KWT,2021-02-09,7000,1639
7623,7623,Kuwait,KWT,2021-02-10,7000,1639
7624,7624,Kuwait,KWT,2021-02-11,7000,1639
7625,7625,Kuwait,KWT,2021-02-12,7000,1639
7626,7626,Kuwait,KWT,2021-02-13,7000,1639
7627,7627,Kuwait,KWT,2021-02-14,7000,1639
7628,7628,Kuwait,KWT,2021-02-15,7000,1639
7629,7629,Kuwait,KWT,2021-02-16,7259,1700
7630,7630,Kuwait,KWT,2021-02-17,7517,1760
7631,7631,Kuwait,KWT,2021-02-18,7776,1821
7632,7632,Kuwait,KWT,2021-02-19,8034,1881
7633,7633,Kuwait,KWT,2021-02-20,8293,1942
7634,7634,Kuwait,KWT,2021-02-21,8551,2002
7635,7635,Kuwait,KWT,2021-02-22,8810,2063
7636,7636,Kuwait,KWT,2021-02-23,8810,2063
7637,7637,Kuwait,KWT,2021-02-24,8810,2063
7638,7638,Kuwait,KWT,2021-02-25,8810,2063
7639,7639,Kuwait,KWT,2021-02-26,8810,2063
7640,7640,Kuwait,KWT,2021-02-27,8810,2063
7641,7641,Kuwait,KWT,2021-02-28,8810,2063
7642,7642,Kuwait,KWT,2021-03-01,8810,2063
7643,7643,Kuwait,KWT,2021-03-02,8810,2063
7644,7644,Kuwait,KWT,2021-03-03,8810,2063
7645,7645,Kuwait,KWT,2021-03-04,8810,2063
7646,7646,Kuwait,KWT,2021-03-05,8810,2063
7647,7647,Kuwait,KWT,2021-03-06,8810,2063
7648,7648,Kuwait,KWT,2021-03-07,8810,2063
7649,7649,Kuwait,KWT,2021-03-08,8810,2063
7650,7650,Kuwait,KWT,2021-03-09,9367,2193
7651,7651,Kuwait,KWT,2021-03-10,9925,2324
7652,7652,Kuwait,KWT,2021-03-11,10483,2455
7653,7653,Kuwait,KWT,2021-03-12,11041,2585
7654,7654,Kuwait,KWT,2021-03-13,11599,2716
7655,7655,Kuwait,KWT,2021-03-14,12156,2846
7656,7656,Kuwait,KWT,2021-03-15,12714,2977
7657,7657,Kuwait,KWT,2021-03-16,12714,2977
7658,7658,Kuwait,KWT,2021-03-17,12714,2977
7659,7659,Kuwait,KWT,2021-03-18,12714,2977
7660,7660,Kuwait,KWT,2021-03-19,12714,2977
7661,7661,Kuwait,KWT,2021-03-20,12714,2977
7662,7662,Kuwait,KWT,2021-03-21,12714,2977
7663,7663,Kuwait,KWT,2021-03-22,12714,2977
7664,7664,Kuwait,KWT,2021-03-23,12262,2871
7665,7665,Kuwait,KWT,2021-03-24,11811,2766
7666,7666,Kuwait,KWT,2021-03-25,11359,2660
7667,7667,Kuwait,KWT,2021-03-26,10907,2554
7668,7668,Kuwait,KWT,2021-03-27,10455,2448
7669,7669,Kuwait,KWT,2021-03-28,10003,2342
7670,7670,Kuwait,KWT,2021-03-29,9552,2237
7671,7671,Kuwait,KWT,2021-03-30,10009,2344
7672,7672,Kuwait,KWT,2021-03-31,10467,2451
7673,7673,Kuwait,KWT,2021-04-01,10925,2558
7674,7674,Kuwait,KWT,2021-04-02,11383,2665
7675,7675,Kuwait,KWT,2021-04-03,11841,2773
7676,7676,Kuwait,KWT,2021-04-04,12299,2880
7677,7677,Kuwait,KWT,2021-04-05,12757,2987
7678,7678,Kuwait,KWT,2021-04-06,12757,2987
7679,7679,Kuwait,KWT,2021-04-07,12757,2987
7680,7680,Kuwait,KWT,2021-04-08,12757,2987
7681,7681,Kuwait,KWT,2021-04-09,12757,2987
7682,7682,Kuwait,KWT,2021-04-10,12757,2987
7683,7683,Kuwait,KWT,2021-04-11,12757,2987
7684,7684,Kuwait,KWT,2021-04-12,12757,2987
7685,7685,Kuwait,KWT,2021-04-13,12757,2987
7686,7686,Kuwait,KWT,2021-04-14,12757,2987
7687,7687,Kuwait,KWT,2021-04-15,12757,2987
7688,7688,Kuwait,KWT,2021-04-16,12757,2987
7689,7689,Kuwait,KWT,2021-04-17,12757,2987
7690,7690,Kuwait,KWT,2021-04-18,12757,2987
7691,7691,Kyrgyzstan,KGZ,2021-03-28,No Data,No Data
7692,7692,Kyrgyzstan,KGZ,2021-03-29,85,13
7693,7693,Kyrgyzstan,KGZ,2021-03-30,85,13
7694,7694,Kyrgyzstan,KGZ,2021-03-31,85,13
7695,7695,Kyrgyzstan,KGZ,2021-04-01,85,13
7696,7696,Kyrgyzstan,KGZ,2021-04-02,85,13
7697,7697,Kyrgyzstan,KGZ,2021-04-03,85,13
7698,7698,Kyrgyzstan,KGZ,2021-04-04,85,13
7699,7699,Kyrgyzstan,KGZ,2021-04-05,85,13
7700,7700,Kyrgyzstan,KGZ,2021-04-06,85,13
7701,7701,Kyrgyzstan,KGZ,2021-04-07,85,13
7702,7702,Kyrgyzstan,KGZ,2021-04-08,109,17
7703,7703,Kyrgyzstan,KGZ,2021-04-09,132,20
7704,7704,Kyrgyzstan,KGZ,2021-04-10,156,24
7705,7705,Kyrgyzstan,KGZ,2021-04-11,179,27
7706,7706,Kyrgyzstan,KGZ,2021-04-12,203,31
7707,7707,Laos,LAO,2021-03-17,No Data,No Data
7708,7708,Laos,LAO,2021-03-18,3397,467
7709,7709,Laos,LAO,2021-03-19,3397,467
7710,7710,Laos,LAO,2021-03-20,3397,467
7711,7711,Laos,LAO,2021-03-21,3397,467
7712,7712,Laos,LAO,2021-03-22,3397,467
7713,7713,Laos,LAO,2021-03-23,3397,467
7714,7714,Laos,LAO,2021-03-24,3397,467
7715,7715,Laos,LAO,2021-03-25,3397,467
7716,7716,Laos,LAO,2021-03-26,3397,467
7717,7717,Laos,LAO,2021-03-27,3397,467
7718,7718,Laos,LAO,2021-03-28,3397,467
7719,7719,Laos,LAO,2021-03-29,3397,467
7720,7720,Laos,LAO,2021-03-30,3397,467
7721,7721,Laos,LAO,2021-03-31,3397,467
7722,7722,Laos,LAO,2021-04-01,3397,467
7723,7723,Laos,LAO,2021-04-02,3397,467
7724,7724,Laos,LAO,2021-04-03,3397,467
7725,7725,Laos,LAO,2021-04-04,3397,467
7726,7726,Laos,LAO,2021-04-05,3397,467
7727,7727,Laos,LAO,2021-04-06,3397,467
7728,7728,Laos,LAO,2021-04-07,3397,467
7729,7729,Laos,LAO,2021-04-08,3397,467
7730,7730,Laos,LAO,2021-04-09,3397,467
7731,7731,Laos,LAO,2021-04-10,3397,467
7732,7732,Laos,LAO,2021-04-11,3397,467
7733,7733,Laos,LAO,2021-04-12,3397,467
7734,7734,Laos,LAO,2021-04-13,3397,467
7735,7735,Laos,LAO,2021-04-14,3397,467
7736,7736,Laos,LAO,2021-04-15,2945,405
7737,7737,Laos,LAO,2021-04-16,2494,343
7738,7738,Laos,LAO,2021-04-17,2042,281
7739,7739,Laos,LAO,2021-04-18,1590,219
7740,7740,Laos,LAO,2021-04-19,1139,157
7741,7741,Laos,LAO,2021-04-20,1664,229
7742,7742,Laos,LAO,2021-04-21,2189,301
7743,7743,Laos,LAO,2021-04-22,2962,407
7744,7744,Laos,LAO,2021-04-23,4550,625
7745,7745,Laos,LAO,2021-04-24,6139,844
7746,7746,Laos,LAO,2021-04-25,6698,921
7747,7747,Laos,LAO,2021-04-26,6766,930
7748,7748,Latvia,LVA,2020-12-28,No Data,No Data
7749,7749,Latvia,LVA,2020-12-29,873,463
7750,7750,Latvia,LVA,2020-12-30,832,441
7751,7751,Latvia,LVA,2020-12-31,601,319
7752,7752,Latvia,LVA,2021-01-01,486,258
7753,7753,Latvia,LVA,2021-01-02,417,221
7754,7754,Latvia,LVA,2021-01-03,371,197
7755,7755,Latvia,LVA,2021-01-04,338,179
7756,7756,Latvia,LVA,2021-01-05,340,180
7757,7757,Latvia,LVA,2021-01-06,338,179
7758,7758,Latvia,LVA,2021-01-07,433,230
7759,7759,Latvia,LVA,2021-01-08,543,288
7760,7760,Latvia,LVA,2021-01-09,566,300
7761,7761,Latvia,LVA,2021-01-10,594,315
7762,7762,Latvia,LVA,2021-01-11,770,408
7763,7763,Latvia,LVA,2021-01-12,875,464
7764,7764,Latvia,LVA,2021-01-13,980,520
7765,7765,Latvia,LVA,2021-01-14,1125,596
7766,7766,Latvia,LVA,2021-01-15,1263,670
7767,7767,Latvia,LVA,2021-01-16,1315,697
7768,7768,Latvia,LVA,2021-01-17,1284,681
7769,7769,Latvia,LVA,2021-01-18,1209,641
7770,7770,Latvia,LVA,2021-01-19,1102,584
7771,7771,Latvia,LVA,2021-01-20,996,528
7772,7772,Latvia,LVA,2021-01-21,775,411
7773,7773,Latvia,LVA,2021-01-22,538,285
7774,7774,Latvia,LVA,2021-01-23,461,244
7775,7775,Latvia,LVA,2021-01-24,492,261
7776,7776,Latvia,LVA,2021-01-25,419,222
7777,7777,Latvia,LVA,2021-01-26,415,220
7778,7778,Latvia,LVA,2021-01-27,422,224
7779,7779,Latvia,LVA,2021-01-28,494,262
7780,7780,Latvia,LVA,2021-01-29,600,318
7781,7781,Latvia,LVA,2021-01-30,626,332
7782,7782,Latvia,LVA,2021-01-31,626,332
7783,7783,Latvia,LVA,2021-02-01,748,397
7784,7784,Latvia,LVA,2021-02-02,886,470
7785,7785,Latvia,LVA,2021-02-03,1001,531
7786,7786,Latvia,LVA,2021-02-04,1104,585
7787,7787,Latvia,LVA,2021-02-05,1205,639
7788,7788,Latvia,LVA,2021-02-06,1241,658
7789,7789,Latvia,LVA,2021-02-07,1212,643
7790,7790,Latvia,LVA,2021-02-08,1101,584
7791,7791,Latvia,LVA,2021-02-09,868,460
7792,7792,Latvia,LVA,2021-02-10,726,385
7793,7793,Latvia,LVA,2021-02-11,766,406
7794,7794,Latvia,LVA,2021-02-12,775,411
7795,7795,Latvia,LVA,2021-02-13,751,398
7796,7796,Latvia,LVA,2021-02-14,737,391
7797,7797,Latvia,LVA,2021-02-15,803,426
7798,7798,Latvia,LVA,2021-02-16,974,516
7799,7799,Latvia,LVA,2021-02-17,1169,620
7800,7800,Latvia,LVA,2021-02-18,1135,602
7801,7801,Latvia,LVA,2021-02-19,1081,573
7802,7802,Latvia,LVA,2021-02-20,1134,601
7803,7803,Latvia,LVA,2021-02-21,1247,661
7804,7804,Latvia,LVA,2021-02-22,1377,730
7805,7805,Latvia,LVA,2021-02-23,1520,806
7806,7806,Latvia,LVA,2021-02-24,1851,981
7807,7807,Latvia,LVA,2021-02-25,2226,1180
7808,7808,Latvia,LVA,2021-02-26,2514,1333
7809,7809,Latvia,LVA,2021-02-27,2488,1319
7810,7810,Latvia,LVA,2021-02-28,2391,1268
7811,7811,Latvia,LVA,2021-03-01,2387,1266
7812,7812,Latvia,LVA,2021-03-02,2358,1250
7813,7813,Latvia,LVA,2021-03-03,2328,1234
7814,7814,Latvia,LVA,2021-03-04,2584,1370
7815,7815,Latvia,LVA,2021-03-05,2790,1479
7816,7816,Latvia,LVA,2021-03-06,2816,1493
7817,7817,Latvia,LVA,2021-03-07,2808,1489
7818,7818,Latvia,LVA,2021-03-08,2799,1484
7819,7819,Latvia,LVA,2021-03-09,2823,1497
7820,7820,Latvia,LVA,2021-03-10,2589,1373
7821,7821,Latvia,LVA,2021-03-11,2112,1120
7822,7822,Latvia,LVA,2021-03-12,2129,1129
7823,7823,Latvia,LVA,2021-03-13,2148,1139
7824,7824,Latvia,LVA,2021-03-14,2147,1138
7825,7825,Latvia,LVA,2021-03-15,2437,1292
7826,7826,Latvia,LVA,2021-03-16,2127,1128
7827,7827,Latvia,LVA,2021-03-17,1800,954
7828,7828,Latvia,LVA,2021-03-18,1463,776
7829,7829,Latvia,LVA,2021-03-19,859,455
7830,7830,Latvia,LVA,2021-03-20,787,417
7831,7831,Latvia,LVA,2021-03-21,780,414
7832,7832,Latvia,LVA,2021-03-22,621,329
7833,7833,Latvia,LVA,2021-03-23,1374,728
7834,7834,Latvia,LVA,2021-03-24,2221,1177
7835,7835,Latvia,LVA,2021-03-25,2946,1562
7836,7836,Latvia,LVA,2021-03-26,3415,1811
7837,7837,Latvia,LVA,2021-03-27,3438,1823
7838,7838,Latvia,LVA,2021-03-28,3439,1823
7839,7839,Latvia,LVA,2021-03-29,3365,1784
7840,7840,Latvia,LVA,2021-03-30,3301,1750
7841,7841,Latvia,LVA,2021-03-31,3243,1719
7842,7842,Latvia,LVA,2021-04-01,3066,1625
7843,7843,Latvia,LVA,2021-04-02,2578,1367
7844,7844,Latvia,LVA,2021-04-03,2975,1577
7845,7845,Latvia,LVA,2021-04-04,3203,1698
7846,7846,Latvia,LVA,2021-04-05,3312,1756
7847,7847,Latvia,LVA,2021-04-06,3364,1783
7848,7848,Latvia,LVA,2021-04-07,3853,2043
7849,7849,Latvia,LVA,2021-04-08,4269,2263
7850,7850,Latvia,LVA,2021-04-09,4876,2585
7851,7851,Latvia,LVA,2021-04-10,4627,2453
7852,7852,Latvia,LVA,2021-04-11,4408,2337
7853,7853,Latvia,LVA,2021-04-12,4343,2303
7854,7854,Latvia,LVA,2021-04-13,4100,2174
7855,7855,Latvia,LVA,2021-04-14,3695,1959
7856,7856,Latvia,LVA,2021-04-15,3535,1874
7857,7857,Latvia,LVA,2021-04-16,4096,2172
7858,7858,Latvia,LVA,2021-04-17,4745,2516
7859,7859,Latvia,LVA,2021-04-18,4864,2579
7860,7860,Latvia,LVA,2021-04-19,5064,2685
7861,7861,Latvia,LVA,2021-04-20,5556,2946
7862,7862,Latvia,LVA,2021-04-21,6065,3215
7863,7863,Latvia,LVA,2021-04-22,6589,3493
7864,7864,Latvia,LVA,2021-04-23,6707,3556
7865,7865,Latvia,LVA,2021-04-24,6461,3425
7866,7866,Latvia,LVA,2021-04-25,6524,3459
7867,7867,Latvia,LVA,2021-04-26,6500,3446
7868,7868,Latvia,LVA,2021-04-27,6311,3346
7869,7869,Lebanon,LBN,2021-02-13,No Data,No Data
7870,7870,Lebanon,LBN,2021-02-14,48,7
7871,7871,Lebanon,LBN,2021-02-15,640,94
7872,7872,Lebanon,LBN,2021-02-16,1089,160
7873,7873,Lebanon,LBN,2021-02-17,1483,217
7874,7874,Lebanon,LBN,2021-02-18,1921,281
7875,7875,Lebanon,LBN,2021-02-19,2222,326
7876,7876,Lebanon,LBN,2021-02-20,1904,279
7877,7877,Lebanon,LBN,2021-02-21,1897,278
7878,7878,Lebanon,LBN,2021-02-22,2393,351
7879,7879,Lebanon,LBN,2021-02-23,2616,383
7880,7880,Lebanon,LBN,2021-02-24,2780,407
7881,7881,Lebanon,LBN,2021-02-25,2888,423
7882,7882,Lebanon,LBN,2021-02-26,3095,453
7883,7883,Lebanon,LBN,2021-02-27,3095,453
7884,7884,Lebanon,LBN,2021-02-28,3895,571
7885,7885,Lebanon,LBN,2021-03-01,3975,582
7886,7886,Lebanon,LBN,2021-03-02,3721,545
7887,7887,Lebanon,LBN,2021-03-03,4170,611
7888,7888,Lebanon,LBN,2021-03-04,3951,579
7889,7889,Lebanon,LBN,2021-03-05,3650,535
7890,7890,Lebanon,LBN,2021-03-06,3678,539
7891,7891,Lebanon,LBN,2021-03-07,2962,434
7892,7892,Lebanon,LBN,2021-03-08,2593,380
7893,7893,Lebanon,LBN,2021-03-09,2478,363
7894,7894,Lebanon,LBN,2021-03-10,4662,683
7895,7895,Lebanon,LBN,2021-03-11,4928,722
7896,7896,Lebanon,LBN,2021-03-12,5050,740
7897,7897,Lebanon,LBN,2021-03-13,5442,797
7898,7898,Lebanon,LBN,2021-03-14,5778,847
7899,7899,Lebanon,LBN,2021-03-15,5817,852
7900,7900,Lebanon,LBN,2021-03-16,7170,1050
7901,7901,Lebanon,LBN,2021-03-17,4811,705
7902,7902,Lebanon,LBN,2021-03-18,5360,785
7903,7903,Lebanon,LBN,2021-03-19,5627,824
7904,7904,Lebanon,LBN,2021-03-20,5216,764
7905,7905,Lebanon,LBN,2021-03-21,5234,767
7906,7906,Lebanon,LBN,2021-03-22,6199,908
7907,7907,Lebanon,LBN,2021-03-23,6122,897
7908,7908,Lebanon,LBN,2021-03-24,6446,944
7909,7909,Lebanon,LBN,2021-03-25,6363,932
7910,7910,Lebanon,LBN,2021-03-26,6400,938
7911,7911,Lebanon,LBN,2021-03-27,6540,958
7912,7912,Lebanon,LBN,2021-03-28,6899,1011
7913,7913,Lebanon,LBN,2021-03-29,6541,958
7914,7914,Lebanon,LBN,2021-03-30,7090,1039
7915,7915,Lebanon,LBN,2021-03-31,7182,1052
7916,7916,Lebanon,LBN,2021-04-01,6900,1011
7917,7917,Lebanon,LBN,2021-04-02,6519,955
7918,7918,Lebanon,LBN,2021-04-03,6388,936
7919,7919,Lebanon,LBN,2021-04-04,5905,865
7920,7920,Lebanon,LBN,2021-04-05,5914,866
7921,7921,Lebanon,LBN,2021-04-06,5304,777
7922,7922,Lebanon,LBN,2021-04-07,6124,897
7923,7923,Lebanon,LBN,2021-04-08,6607,968
7924,7924,Lebanon,LBN,2021-04-09,6667,977
7925,7925,Lebanon,LBN,2021-04-10,6821,999
7926,7926,Lebanon,LBN,2021-04-11,7390,1083
7927,7927,Lebanon,LBN,2021-04-12,7238,1060
7928,7928,Lebanon,LBN,2021-04-13,7342,1076
7929,7929,Lebanon,LBN,2021-04-14,5288,775
7930,7930,Lebanon,LBN,2021-04-15,7435,1089
7931,7931,Lebanon,LBN,2021-04-16,7181,1052
7932,7932,Lebanon,LBN,2021-04-17,7026,1029
7933,7933,Lebanon,LBN,2021-04-18,7096,1040
7934,7934,Lebanon,LBN,2021-04-19,8189,1200
7935,7935,Lebanon,LBN,2021-04-20,7947,1164
7936,7936,Lebanon,LBN,2021-04-21,9973,1461
7937,7937,Lebanon,LBN,2021-04-22,8506,1246
7938,7938,Lebanon,LBN,2021-04-23,10243,1501
7939,7939,Lebanon,LBN,2021-04-24,12252,1795
7940,7940,Lebanon,LBN,2021-04-25,12301,1802
7941,7941,Lebanon,LBN,2021-04-26,11231,1645
7942,7942,Lebanon,LBN,2021-04-27,12354,1810
7943,7943,Lesotho,LSO,2021-03-09,No Data,No Data
7944,7944,Lesotho,LSO,2021-03-10,410,191
7945,7945,Lesotho,LSO,2021-03-11,410,191
7946,7946,Lesotho,LSO,2021-03-12,410,191
7947,7947,Lesotho,LSO,2021-03-13,410,191
7948,7948,Lesotho,LSO,2021-03-14,410,191
7949,7949,Lesotho,LSO,2021-03-15,410,191
7950,7950,Lesotho,LSO,2021-03-16,410,191
7951,7951,Lesotho,LSO,2021-03-17,410,191
7952,7952,Lesotho,LSO,2021-03-18,410,191
7953,7953,Lesotho,LSO,2021-03-19,410,191
7954,7954,Lesotho,LSO,2021-03-20,410,191
7955,7955,Lesotho,LSO,2021-03-21,410,191
7956,7956,Lesotho,LSO,2021-03-22,410,191
7957,7957,Lesotho,LSO,2021-03-23,410,191
7958,7958,Lesotho,LSO,2021-03-24,410,191
7959,7959,Lesotho,LSO,2021-03-25,410,191
7960,7960,Lesotho,LSO,2021-03-26,410,191
7961,7961,Lesotho,LSO,2021-03-27,410,191
7962,7962,Lesotho,LSO,2021-03-28,410,191
7963,7963,Lesotho,LSO,2021-03-29,410,191
7964,7964,Lesotho,LSO,2021-03-30,410,191
7965,7965,Lesotho,LSO,2021-03-31,410,191
7966,7966,Lesotho,LSO,2021-04-01,410,191
