,country,iso_code,date,daily_vaccinations,daily_vaccinations_per_million
2193,Bulgaria,BGR,2020-12-29,No Data,No Data
2194,Bulgaria,BGR,2020-12-30,2889,416
2195,Bulgaria,BGR,2020-12-31,1477,213
2196,Bulgaria,BGR,2021-01-01,1007,145
2197,Bulgaria,BGR,2021-01-02,799,115
2198,Bulgaria,BGR,2021-01-03,675,97
2199,Bulgaria,BGR,2021-01-04,592,85
2200,Bulgaria,BGR,2021-01-05,533,77
2201,Bulgaria,BGR,2021-01-06,472,68
2202,Bulgaria,BGR,2021-01-07,920,132
2203,Bulgaria,BGR,2021-01-08,1231,177
2204,Bulgaria,BGR,2021-01-09,1222,176
2205,Bulgaria,BGR,2021-01-10,1246,179
2206,Bulgaria,BGR,2021-01-11,1270,183
2207,Bulgaria,BGR,2021-01-12,1476,212
2208,Bulgaria,BGR,2021-01-13,1304,188
2209,Bulgaria,BGR,2021-01-14,938,135
2210,Bulgaria,BGR,2021-01-15,682,98
2211,Bulgaria,BGR,2021-01-16,694,100
2212,Bulgaria,BGR,2021-01-17,662,95
2213,Bulgaria,BGR,2021-01-18,782,113
2214,Bulgaria,BGR,2021-01-19,921,133
2215,Bulgaria,BGR,2021-01-20,1013,146
2216,Bulgaria,BGR,2021-01-21,1081,156
2217,Bulgaria,BGR,2021-01-22,1139,164
2218,Bulgaria,BGR,2021-01-23,1112,160
2219,Bulgaria,BGR,2021-01-24,1099,158
2220,Bulgaria,BGR,2021-01-25,1023,147
2221,Bulgaria,BGR,2021-01-26,985,142
2222,Bulgaria,BGR,2021-01-27,1256,181
2223,Bulgaria,BGR,2021-01-28,1769,255
2224,Bulgaria,BGR,2021-01-29,2101,302
2225,Bulgaria,BGR,2021-01-30,2129,306
2226,Bulgaria,BGR,2021-01-31,2140,308
2227,Bulgaria,BGR,2021-02-01,2262,326
2228,Bulgaria,BGR,2021-02-02,2399,345
2229,Bulgaria,BGR,2021-02-03,2458,354
2230,Bulgaria,BGR,2021-02-04,2341,337
2231,Bulgaria,BGR,2021-02-05,2294,330
2232,Bulgaria,BGR,2021-02-06,2285,329
2233,Bulgaria,BGR,2021-02-07,2273,327
2234,Bulgaria,BGR,2021-02-08,2322,334
2235,Bulgaria,BGR,2021-02-09,2359,340
2236,Bulgaria,BGR,2021-02-10,2291,330
2237,Bulgaria,BGR,2021-02-11,2443,352
2238,Bulgaria,BGR,2021-02-12,2548,367
2239,Bulgaria,BGR,2021-02-13,2615,376
2240,Bulgaria,BGR,2021-02-14,2621,377
2241,Bulgaria,BGR,2021-02-15,2650,381
2242,Bulgaria,BGR,2021-02-16,2701,389
2243,Bulgaria,BGR,2021-02-17,2822,406
2244,Bulgaria,BGR,2021-02-18,2770,399
2245,Bulgaria,BGR,2021-02-19,4225,608
2246,Bulgaria,BGR,2021-02-20,4719,679
2247,Bulgaria,BGR,2021-02-21,6281,904
2248,Bulgaria,BGR,2021-02-22,7661,1103
2249,Bulgaria,BGR,2021-02-23,9555,1375
2250,Bulgaria,BGR,2021-02-24,11792,1697
2251,Bulgaria,BGR,2021-02-25,14000,2015
2252,Bulgaria,BGR,2021-02-26,14310,2059
2253,Bulgaria,BGR,2021-02-27,14486,2085
2254,Bulgaria,BGR,2021-02-28,13299,1914
2255,Bulgaria,BGR,2021-03-01,13211,1901
2256,Bulgaria,BGR,2021-03-02,13649,1964
2257,Bulgaria,BGR,2021-03-03,11387,1639
2258,Bulgaria,BGR,2021-03-04,11433,1645
2259,Bulgaria,BGR,2021-03-05,11432,1645
2260,Bulgaria,BGR,2021-03-06,11051,1590
2261,Bulgaria,BGR,2021-03-07,10884,1566
2262,Bulgaria,BGR,2021-03-08,10085,1451
2263,Bulgaria,BGR,2021-03-09,8340,1200
2264,Bulgaria,BGR,2021-03-10,8711,1254
2265,Bulgaria,BGR,2021-03-11,7986,1149
2266,Bulgaria,BGR,2021-03-12,7457,1073
2267,Bulgaria,BGR,2021-03-13,7255,1044
2268,Bulgaria,BGR,2021-03-14,7178,1033
2269,Bulgaria,BGR,2021-03-15,6796,978
2270,Bulgaria,BGR,2021-03-16,6263,901
2271,Bulgaria,BGR,2021-03-17,5937,854
2272,Bulgaria,BGR,2021-03-18,4515,650
2273,Bulgaria,BGR,2021-03-19,3723,536
2274,Bulgaria,BGR,2021-03-20,4092,589
2275,Bulgaria,BGR,2021-03-21,4289,617
2276,Bulgaria,BGR,2021-03-22,4952,713
2277,Bulgaria,BGR,2021-03-23,6116,880
2278,Bulgaria,BGR,2021-03-24,7230,1041
2279,Bulgaria,BGR,2021-03-25,8507,1224
2280,Bulgaria,BGR,2021-03-26,9644,1388
2281,Bulgaria,BGR,2021-03-27,9659,1390
2282,Bulgaria,BGR,2021-03-28,9662,1391
2283,Bulgaria,BGR,2021-03-29,9882,1422
2284,Bulgaria,BGR,2021-03-30,9989,1438
2285,Bulgaria,BGR,2021-03-31,10162,1462
2286,Bulgaria,BGR,2021-04-01,10057,1447
2287,Bulgaria,BGR,2021-04-02,9694,1395
2288,Bulgaria,BGR,2021-04-03,9703,1396
2289,Bulgaria,BGR,2021-04-04,9576,1378
2290,Bulgaria,BGR,2021-04-05,9215,1326
2291,Bulgaria,BGR,2021-04-06,8701,1252
2292,Bulgaria,BGR,2021-04-07,8716,1254
2293,Bulgaria,BGR,2021-04-08,9502,1368
2294,Bulgaria,BGR,2021-04-09,9902,1425
2295,Bulgaria,BGR,2021-04-10,9855,1418
2296,Bulgaria,BGR,2021-04-11,9870,1420
2297,Bulgaria,BGR,2021-04-12,9992,1438
2298,Bulgaria,BGR,2021-04-13,10123,1457
2299,Bulgaria,BGR,2021-04-14,10275,1479
2300,Bulgaria,BGR,2021-04-15,9694,1395
2301,Bulgaria,BGR,2021-04-16,9533,1372
2302,Bulgaria,BGR,2021-04-17,9451,1360
2303,Bulgaria,BGR,2021-04-18,9397,1352
2304,Bulgaria,BGR,2021-04-19,9356,1346
2305,Bulgaria,BGR,2021-04-20,9548,1374
2306,Bulgaria,BGR,2021-04-21,10161,1462
2307,Bulgaria,BGR,2021-04-22,11163,1607
2308,Bulgaria,BGR,2021-04-23,11830,1703
2309,Bulgaria,BGR,2021-04-24,11993,1726
2310,Bulgaria,BGR,2021-04-25,12114,1743
2311,Bulgaria,BGR,2021-04-26,12666,1823
2312,Bulgaria,BGR,2021-04-27,13367,1924
2313,Cambodia,KHM,2021-02-09,No Data,No Data
2314,Cambodia,KHM,2021-02-10,1492,89
2315,Cambodia,KHM,2021-02-11,871,52
2316,Cambodia,KHM,2021-02-12,663,40
2317,Cambodia,KHM,2021-02-13,560,33
2318,Cambodia,KHM,2021-02-14,498,30
2319,Cambodia,KHM,2021-02-15,456,27
2320,Cambodia,KHM,2021-02-16,427,26
2321,Cambodia,KHM,2021-02-17,249,15
2322,Cambodia,KHM,2021-02-18,312,19
2323,Cambodia,KHM,2021-02-19,374,22
2324,Cambodia,KHM,2021-02-20,451,27
2325,Cambodia,KHM,2021-02-21,529,32
2326,Cambodia,KHM,2021-02-22,606,36
2327,Cambodia,KHM,2021-02-23,683,41
2328,Cambodia,KHM,2021-02-24,1028,61
2329,Cambodia,KHM,2021-02-25,1311,78
2330,Cambodia,KHM,2021-02-26,3855,231
2331,Cambodia,KHM,2021-02-27,6384,382
2332,Cambodia,KHM,2021-02-28,8912,533
2333,Cambodia,KHM,2021-03-01,11441,684
2334,Cambodia,KHM,2021-03-02,15216,910
2335,Cambodia,KHM,2021-03-03,17872,1069
2336,Cambodia,KHM,2021-03-04,19733,1180
2337,Cambodia,KHM,2021-03-05,19454,1164
2338,Cambodia,KHM,2021-03-06,18404,1101
2339,Cambodia,KHM,2021-03-07,16639,995
2340,Cambodia,KHM,2021-03-08,15938,953
2341,Cambodia,KHM,2021-03-09,15341,918
2342,Cambodia,KHM,2021-03-10,16935,1013
2343,Cambodia,KHM,2021-03-11,19095,1142
2344,Cambodia,KHM,2021-03-12,20057,1200
2345,Cambodia,KHM,2021-03-13,21191,1267
2346,Cambodia,KHM,2021-03-14,21693,1298
2347,Cambodia,KHM,2021-03-15,21071,1260
2348,Cambodia,KHM,2021-03-16,21573,1290
2349,Cambodia,KHM,2021-03-17,20296,1214
2350,Cambodia,KHM,2021-03-18,19250,1151
2351,Cambodia,KHM,2021-03-19,19067,1140
2352,Cambodia,KHM,2021-03-20,18465,1104
2353,Cambodia,KHM,2021-03-21,18139,1085
2354,Cambodia,KHM,2021-03-22,18510,1107
2355,Cambodia,KHM,2021-03-23,16615,994
2356,Cambodia,KHM,2021-03-24,15667,937
2357,Cambodia,KHM,2021-03-25,15997,957
2358,Cambodia,KHM,2021-03-26,16496,987
2359,Cambodia,KHM,2021-03-27,17812,1065
2360,Cambodia,KHM,2021-03-28,18799,1124
2361,Cambodia,KHM,2021-03-29,19421,1162
2362,Cambodia,KHM,2021-03-30,19826,1186
2363,Cambodia,KHM,2021-03-31,19991,1196
2364,Cambodia,KHM,2021-04-01,20033,1198
2365,Cambodia,KHM,2021-04-02,23438,1402
2366,Cambodia,KHM,2021-04-03,28047,1678
2367,Cambodia,KHM,2021-04-04,33509,2004
2368,Cambodia,KHM,2021-04-05,39268,2349
2369,Cambodia,KHM,2021-04-06,45421,2717
2370,Cambodia,KHM,2021-04-07,52269,3126
2371,Cambodia,KHM,2021-04-08,57059,3413
2372,Cambodia,KHM,2021-04-09,64693,3869
2373,Cambodia,KHM,2021-04-10,65782,3935
2374,Cambodia,KHM,2021-04-11,65222,3901
2375,Cambodia,KHM,2021-04-12,69287,4144
2376,Cambodia,KHM,2021-04-13,71535,4279
2377,Cambodia,KHM,2021-04-14,67211,4020
2378,Cambodia,KHM,2021-04-15,62508,3739
2379,Cambodia,KHM,2021-04-16,52552,3143
2380,Cambodia,KHM,2021-04-17,45350,2712
2381,Cambodia,KHM,2021-04-18,38935,2329
2382,Cambodia,KHM,2021-04-19,40641,2431
2383,Cambodia,KHM,2021-04-20,37782,2260
2384,Cambodia,KHM,2021-04-21,41892,2506
2385,Cambodia,KHM,2021-04-22,48166,2881
2386,Cambodia,KHM,2021-04-23,53439,3196
2387,Cambodia,KHM,2021-04-24,60444,3615
2388,Cambodia,KHM,2021-04-25,66977,4006
2389,Cambodia,KHM,2021-04-26,59656,3568
2390,Cambodia,KHM,2021-04-27,58090,3474
2391,Cameroon,CMR,2021-04-11,No Data,No Data
2392,Cameroon,CMR,2021-04-12,400,15
2393,Canada,CAN,2020-12-14,No Data,No Data
2394,Canada,CAN,2020-12-15,718,19
2395,Canada,CAN,2020-12-16,1509,40
2396,Canada,CAN,2020-12-17,2399,64
2397,Canada,CAN,2020-12-18,2792,74
2398,Canada,CAN,2020-12-19,2378,63
2399,Canada,CAN,2020-12-20,2122,56
2400,Canada,CAN,2020-12-21,2980,79
2401,Canada,CAN,2020-12-22,3697,98
2402,Canada,CAN,2020-12-23,4581,121
2403,Canada,CAN,2020-12-24,5457,145
2404,Canada,CAN,2020-12-25,4889,130
2405,Canada,CAN,2020-12-26,5218,138
2406,Canada,CAN,2020-12-27,5649,150
2407,Canada,CAN,2020-12-28,5512,146
2408,Canada,CAN,2020-12-29,6266,166
2409,Canada,CAN,2020-12-30,7008,186
2410,Canada,CAN,2020-12-31,7455,198
2411,Canada,CAN,2021-01-01,8342,221
2412,Canada,CAN,2021-01-02,8616,228
2413,Canada,CAN,2021-01-03,8822,234
2414,Canada,CAN,2021-01-04,11184,296
2415,Canada,CAN,2021-01-05,12105,321
2416,Canada,CAN,2021-01-06,14174,376
2417,Canada,CAN,2021-01-07,17409,461
2418,Canada,CAN,2021-01-08,22409,594
2419,Canada,CAN,2021-01-09,26787,710
2420,Canada,CAN,2021-01-10,29367,778
2421,Canada,CAN,2021-01-11,31616,838
2422,Canada,CAN,2021-01-12,33328,883
2423,Canada,CAN,2021-01-13,33693,893
2424,Canada,CAN,2021-01-14,34292,909
2425,Canada,CAN,2021-01-15,35290,935
2426,Canada,CAN,2021-01-16,35293,935
2427,Canada,CAN,2021-01-17,35877,951
2428,Canada,CAN,2021-01-18,36517,968
2429,Canada,CAN,2021-01-19,37880,1004
2430,Canada,CAN,2021-01-20,39576,1049
2431,Canada,CAN,2021-01-21,39910,1057
2432,Canada,CAN,2021-01-22,38417,1018
2433,Canada,CAN,2021-01-23,36850,976
2434,Canada,CAN,2021-01-24,35101,930
2435,Canada,CAN,2021-01-25,32183,853
2436,Canada,CAN,2021-01-26,30686,813
2437,Canada,CAN,2021-01-27,27869,738
2438,Canada,CAN,2021-01-28,25309,671
2439,Canada,CAN,2021-01-29,22942,608
2440,Canada,CAN,2021-01-30,21568,571
2441,Canada,CAN,2021-01-31,20111,533
2442,Canada,CAN,2021-02-01,19363,513
2443,Canada,CAN,2021-02-02,17107,453
2444,Canada,CAN,2021-02-03,15735,417
2445,Canada,CAN,2021-02-04,14863,394
2446,Canada,CAN,2021-02-05,15100,400
2447,Canada,CAN,2021-02-06,16023,425
2448,Canada,CAN,2021-02-07,17153,454
2449,Canada,CAN,2021-02-08,17608,467
2450,Canada,CAN,2021-02-09,19474,516
2451,Canada,CAN,2021-02-10,21830,578
2452,Canada,CAN,2021-02-11,23803,631
2453,Canada,CAN,2021-02-12,25563,677
2454,Canada,CAN,2021-02-13,27244,722
2455,Canada,CAN,2021-02-14,27943,740
2456,Canada,CAN,2021-02-15,26288,697
2457,Canada,CAN,2021-02-16,26343,698
2458,Canada,CAN,2021-02-17,25017,663
2459,Canada,CAN,2021-02-18,24248,642
2460,Canada,CAN,2021-02-19,26062,691
2461,Canada,CAN,2021-02-20,28415,753
2462,Canada,CAN,2021-02-21,31925,846
2463,Canada,CAN,2021-02-22,39336,1042
2464,Canada,CAN,2021-02-23,42508,1126
2465,Canada,CAN,2021-02-24,46166,1223
2466,Canada,CAN,2021-02-25,50719,1344
2467,Canada,CAN,2021-02-26,53490,1417
2468,Canada,CAN,2021-02-27,55208,1463
2469,Canada,CAN,2021-02-28,55812,1479
2470,Canada,CAN,2021-03-01,55441,1469
2471,Canada,CAN,2021-03-02,58824,1559
2472,Canada,CAN,2021-03-03,62734,1662
2473,Canada,CAN,2021-03-04,65423,1733
2474,Canada,CAN,2021-03-05,68067,1803
2475,Canada,CAN,2021-03-06,69884,1852
2476,Canada,CAN,2021-03-07,71447,1893
2477,Canada,CAN,2021-03-08,75381,1997
2478,Canada,CAN,2021-03-09,75002,1987
2479,Canada,CAN,2021-03-10,75656,2005
2480,Canada,CAN,2021-03-11,78557,2081
2481,Canada,CAN,2021-03-12,82141,2176
2482,Canada,CAN,2021-03-13,86341,2288
2483,Canada,CAN,2021-03-14,91354,2420
2484,Canada,CAN,2021-03-15,96777,2564
2485,Canada,CAN,2021-03-16,104008,2756
2486,Canada,CAN,2021-03-17,112672,2985
2487,Canada,CAN,2021-03-18,121002,3206
2488,Canada,CAN,2021-03-19,128450,3403
2489,Canada,CAN,2021-03-20,132668,3515
2490,Canada,CAN,2021-03-21,132517,3511
2491,Canada,CAN,2021-03-22,135608,3593
2492,Canada,CAN,2021-03-23,135995,3603
2493,Canada,CAN,2021-03-24,140554,3724
2494,Canada,CAN,2021-03-25,145375,3852
2495,Canada,CAN,2021-03-26,153088,4056
2496,Canada,CAN,2021-03-27,157830,4182
2497,Canada,CAN,2021-03-28,165664,4389
2498,Canada,CAN,2021-03-29,171525,4545
2499,Canada,CAN,2021-03-30,178230,4722
2500,Canada,CAN,2021-03-31,185215,4907
2501,Canada,CAN,2021-04-01,187556,4969
2502,Canada,CAN,2021-04-02,179451,4755
2503,Canada,CAN,2021-04-03,184358,4885
2504,Canada,CAN,2021-04-04,179739,4762
2505,Canada,CAN,2021-04-05,179165,4747
2506,Canada,CAN,2021-04-06,183962,4874
2507,Canada,CAN,2021-04-07,185681,4920
2508,Canada,CAN,2021-04-08,193674,5132
2509,Canada,CAN,2021-04-09,216033,5724
2510,Canada,CAN,2021-04-10,222392,5892
2511,Canada,CAN,2021-04-11,232002,6147
2512,Canada,CAN,2021-04-12,253644,6720
2513,Canada,CAN,2021-04-13,263245,6975
2514,Canada,CAN,2021-04-14,272674,7225
2515,Canada,CAN,2021-04-15,278964,7391
2516,Canada,CAN,2021-04-16,279487,7405
2517,Canada,CAN,2021-04-17,280737,7438
2518,Canada,CAN,2021-04-18,283501,7512
2519,Canada,CAN,2021-04-19,273217,7239
2520,Canada,CAN,2021-04-20,268584,7116
2521,Canada,CAN,2021-04-21,271326,7189
2522,Canada,CAN,2021-04-22,279047,7394
2523,Canada,CAN,2021-04-23,285887,7575
2524,Canada,CAN,2021-04-24,290470,7696
2525,Canada,CAN,2021-04-25,294916,7814
2526,Canada,CAN,2021-04-26,294910,7814
2527,Canada,CAN,2021-04-27,297558,7884
2528,Cape Verde,CPV,2021-03-18,No Data,No Data
2529,Cape Verde,CPV,2021-03-19,364,655
2530,Cape Verde,CPV,2021-03-20,364,655
2531,Cape Verde,CPV,2021-03-21,364,655
2532,Cape Verde,CPV,2021-03-22,364,655
2533,Cape Verde,CPV,2021-03-23,364,655
2534,Cape Verde,CPV,2021-03-24,364,655
2535,Cayman Islands,CYM,2020-12-26,No Data,No Data
2536,Cayman Islands,CYM,2020-12-27,275,4184
2537,Cayman Islands,CYM,2020-12-28,275,4184
2538,Cayman Islands,CYM,2020-12-29,275,4184
2539,Cayman Islands,CYM,2020-12-30,275,4184
2540,Cayman Islands,CYM,2020-12-31,275,4184
2541,Cayman Islands,CYM,2021-01-01,275,4184
2542,Cayman Islands,CYM,2021-01-02,275,4184
2543,Cayman Islands,CYM,2021-01-03,275,4184
2544,Cayman Islands,CYM,2021-01-04,275,4184
2545,Cayman Islands,CYM,2021-01-05,275,4184
2546,Cayman Islands,CYM,2021-01-06,275,4184
2547,Cayman Islands,CYM,2021-01-07,275,4184
2548,Cayman Islands,CYM,2021-01-08,275,4184
2549,Cayman Islands,CYM,2021-01-09,275,4184
2550,Cayman Islands,CYM,2021-01-10,275,4184
2551,Cayman Islands,CYM,2021-01-11,275,4184
2552,Cayman Islands,CYM,2021-01-12,275,4184
2553,Cayman Islands,CYM,2021-01-13,275,4184
2554,Cayman Islands,CYM,2021-01-14,275,4184
2555,Cayman Islands,CYM,2021-01-15,275,4184
2556,Cayman Islands,CYM,2021-01-16,275,4184
2557,Cayman Islands,CYM,2021-01-17,275,4184
2558,Cayman Islands,CYM,2021-01-18,275,4184
2559,Cayman Islands,CYM,2021-01-19,275,4184
2560,Cayman Islands,CYM,2021-01-20,275,4184
2561,Cayman Islands,CYM,2021-01-21,275,4184
2562,Cayman Islands,CYM,2021-01-22,275,4184
2563,Cayman Islands,CYM,2021-01-23,275,4184
2564,Cayman Islands,CYM,2021-01-24,275,4184
2565,Cayman Islands,CYM,2021-01-25,275,4184
2566,Cayman Islands,CYM,2021-01-26,275,4184
2567,Cayman Islands,CYM,2021-01-27,275,4184
2568,Cayman Islands,CYM,2021-01-28,275,4184
2569,Cayman Islands,CYM,2021-01-29,275,4184
2570,Cayman Islands,CYM,2021-01-30,275,4184
2571,Cayman Islands,CYM,2021-01-31,275,4184
2572,Cayman Islands,CYM,2021-02-01,275,4184
2573,Cayman Islands,CYM,2021-02-02,275,4184
2574,Cayman Islands,CYM,2021-02-03,275,4184
2575,Cayman Islands,CYM,2021-02-04,275,4184
2576,Cayman Islands,CYM,2021-02-05,310,4717
2577,Cayman Islands,CYM,2021-02-06,345,5250
2578,Cayman Islands,CYM,2021-02-07,380,5782
2579,Cayman Islands,CYM,2021-02-08,415,6315
2580,Cayman Islands,CYM,2021-02-09,450,6847
2581,Cayman Islands,CYM,2021-02-10,479,7288
2582,Cayman Islands,CYM,2021-02-11,544,8278
2583,Cayman Islands,CYM,2021-02-12,574,8734
2584,Cayman Islands,CYM,2021-02-13,533,8110
2585,Cayman Islands,CYM,2021-02-14,492,7486
2586,Cayman Islands,CYM,2021-02-15,452,6878
2587,Cayman Islands,CYM,2021-02-16,411,6254
2588,Cayman Islands,CYM,2021-02-17,377,5736
2589,Cayman Islands,CYM,2021-02-18,313,4763
2590,Cayman Islands,CYM,2021-02-19,249,3789
2591,Cayman Islands,CYM,2021-02-20,340,5173
2592,Cayman Islands,CYM,2021-02-21,391,5949
2593,Cayman Islands,CYM,2021-02-22,442,6726
2594,Cayman Islands,CYM,2021-02-23,493,7502
2595,Cayman Islands,CYM,2021-02-24,535,8141
2596,Cayman Islands,CYM,2021-02-25,586,8917
2597,Cayman Islands,CYM,2021-02-26,615,9358
2598,Cayman Islands,CYM,2021-02-27,559,8506
2599,Cayman Islands,CYM,2021-02-28,544,8278
2600,Cayman Islands,CYM,2021-03-01,528,8034
2601,Cayman Islands,CYM,2021-03-02,512,7791
2602,Cayman Islands,CYM,2021-03-03,506,7699
2603,Cayman Islands,CYM,2021-03-04,598,9099
2604,Cayman Islands,CYM,2021-03-05,713,10849
2605,Cayman Islands,CYM,2021-03-06,754,11473
2606,Cayman Islands,CYM,2021-03-07,795,12097
2607,Cayman Islands,CYM,2021-03-08,836,12721
2608,Cayman Islands,CYM,2021-03-09,877,13344
2609,Cayman Islands,CYM,2021-03-10,918,13968
2610,Cayman Islands,CYM,2021-03-11,845,12858
2611,Cayman Islands,CYM,2021-03-12,771,11732
2612,Cayman Islands,CYM,2021-03-13,804,12234
2613,Cayman Islands,CYM,2021-03-14,837,12736
2614,Cayman Islands,CYM,2021-03-15,870,13238
2615,Cayman Islands,CYM,2021-03-16,903,13740
2616,Cayman Islands,CYM,2021-03-17,958,14577
2617,Cayman Islands,CYM,2021-03-18,1014,15429
2618,Cayman Islands,CYM,2021-03-19,1024,15581
2619,Cayman Islands,CYM,2021-03-20,976,14851
2620,Cayman Islands,CYM,2021-03-21,929,14136
2621,Cayman Islands,CYM,2021-03-22,882,13421
2622,Cayman Islands,CYM,2021-03-23,872,13268
2623,Cayman Islands,CYM,2021-03-24,840,12781
2624,Cayman Islands,CYM,2021-03-25,822,12508
2625,Cayman Islands,CYM,2021-03-26,829,12614
2626,Cayman Islands,CYM,2021-03-27,860,13086
2627,Cayman Islands,CYM,2021-03-28,890,13542
2628,Cayman Islands,CYM,2021-03-29,921,14014
2629,Cayman Islands,CYM,2021-03-30,928,14121
2630,Cayman Islands,CYM,2021-03-31,934,14212
2631,Cayman Islands,CYM,2021-04-01,957,14562
2632,Cayman Islands,CYM,2021-04-02,896,13634
2633,Cayman Islands,CYM,2021-04-03,834,12690
2634,Cayman Islands,CYM,2021-04-04,772,11747
2635,Cayman Islands,CYM,2021-04-05,710,10803
2636,Cayman Islands,CYM,2021-04-06,634,9647
2637,Cayman Islands,CYM,2021-04-07,559,8506
2638,Cayman Islands,CYM,2021-04-08,613,9327
2639,Cayman Islands,CYM,2021-04-09,714,10864
2640,Cayman Islands,CYM,2021-04-10,766,11656
2641,Cayman Islands,CYM,2021-04-11,818,12447
2642,Cayman Islands,CYM,2021-04-12,870,13238
2643,Cayman Islands,CYM,2021-04-13,922,14029
2644,Cayman Islands,CYM,2021-04-14,940,14303
2645,Cayman Islands,CYM,2021-04-15,798,12142
2646,Cayman Islands,CYM,2021-04-16,700,10651
2647,Cayman Islands,CYM,2021-04-17,663,10088
2648,Cayman Islands,CYM,2021-04-18,627,9540
2649,Cayman Islands,CYM,2021-04-19,590,8977
2650,Cayman Islands,CYM,2021-04-20,554,8430
2651,Cayman Islands,CYM,2021-04-21,531,8080
2652,Cayman Islands,CYM,2021-04-22,494,7517
2653,Cayman Islands,CYM,2021-04-23,472,7182
2654,Cayman Islands,CYM,2021-04-24,438,6665
2655,Cayman Islands,CYM,2021-04-25,404,6147
2656,Cayman Islands,CYM,2021-04-26,370,5630
2657,Chile,CHL,2020-12-24,No Data,No Data
2658,Chile,CHL,2020-12-25,4778,250
2659,Chile,CHL,2020-12-26,3959,207
2660,Chile,CHL,2020-12-27,2743,143
2661,Chile,CHL,2020-12-28,2057,108
2662,Chile,CHL,2020-12-29,1646,86
2663,Chile,CHL,2020-12-30,1372,72
2664,Chile,CHL,2020-12-31,1176,62
2665,Chile,CHL,2021-01-01,493,26
2666,Chile,CHL,2021-01-02,44,2
2667,Chile,CHL,2021-01-03,0,0
2668,Chile,CHL,2021-01-04,58,3
2669,Chile,CHL,2021-01-05,264,14
2670,Chile,CHL,2021-01-06,293,15
2671,Chile,CHL,2021-01-07,293,15
2672,Chile,CHL,2021-01-08,293,15
2673,Chile,CHL,2021-01-09,293,15
2674,Chile,CHL,2021-01-10,293,15
2675,Chile,CHL,2021-01-11,235,12
2676,Chile,CHL,2021-01-12,29,2
2677,Chile,CHL,2021-01-13,147,8
2678,Chile,CHL,2021-01-14,1135,59
2679,Chile,CHL,2021-01-15,1625,85
2680,Chile,CHL,2021-01-16,1638,86
2681,Chile,CHL,2021-01-17,1638,86
2682,Chile,CHL,2021-01-18,3216,168
2683,Chile,CHL,2021-01-19,5981,313
2684,Chile,CHL,2021-01-20,7164,375
2685,Chile,CHL,2021-01-21,6613,346
2686,Chile,CHL,2021-01-22,6182,323
2687,Chile,CHL,2021-01-23,6169,323
2688,Chile,CHL,2021-01-24,6169,323
2689,Chile,CHL,2021-01-25,4794,251
2690,Chile,CHL,2021-01-26,2117,111
2691,Chile,CHL,2021-01-27,792,41
2692,Chile,CHL,2021-01-28,355,19
2693,Chile,CHL,2021-01-29,297,16
2694,Chile,CHL,2021-01-30,297,16
2695,Chile,CHL,2021-01-31,297,16
2696,Chile,CHL,2021-02-01,94,5
2697,Chile,CHL,2021-02-02,1890,99
2698,Chile,CHL,2021-02-03,26224,1372
2699,Chile,CHL,2021-02-04,51385,2688
2700,Chile,CHL,2021-02-05,75577,3954
2701,Chile,CHL,2021-02-06,79556,4162
2702,Chile,CHL,2021-02-07,80790,4226
2703,Chile,CHL,2021-02-08,114109,5969
2704,Chile,CHL,2021-02-09,149628,7827
2705,Chile,CHL,2021-02-10,165410,8653
2706,Chile,CHL,2021-02-11,176549,9236
2707,Chile,CHL,2021-02-12,185134,9685
2708,Chile,CHL,2021-02-13,185375,9697
2709,Chile,CHL,2021-02-14,184779,9666
2710,Chile,CHL,2021-02-15,189435,9910
2711,Chile,CHL,2021-02-16,183459,9597
2712,Chile,CHL,2021-02-17,170201,8903
2713,Chile,CHL,2021-02-18,156078,8165
2714,Chile,CHL,2021-02-19,143603,7512
2715,Chile,CHL,2021-02-20,140760,7363
2716,Chile,CHL,2021-02-21,140288,7339
2717,Chile,CHL,2021-02-22,117759,6160
2718,Chile,CHL,2021-02-23,99797,5221
2719,Chile,CHL,2021-02-24,85257,4460
2720,Chile,CHL,2021-02-25,75375,3943
2721,Chile,CHL,2021-02-26,66249,3466
2722,Chile,CHL,2021-02-27,66307,3469
2723,Chile,CHL,2021-02-28,66191,3463
2724,Chile,CHL,2021-03-01,70394,3682
2725,Chile,CHL,2021-03-02,81408,4259
2726,Chile,CHL,2021-03-03,113631,5944
2727,Chile,CHL,2021-03-04,145687,7621
2728,Chile,CHL,2021-03-05,177040,9261
2729,Chile,CHL,2021-03-06,180429,9439
2730,Chile,CHL,2021-03-07,181515,9495
2731,Chile,CHL,2021-03-08,211934,11087
2732,Chile,CHL,2021-03-09,241227,12619
2733,Chile,CHL,2021-03-10,253991,13287
2734,Chile,CHL,2021-03-11,269184,14081
2735,Chile,CHL,2021-03-12,280112,14653
2736,Chile,CHL,2021-03-13,282491,14778
2737,Chile,CHL,2021-03-14,282295,14767
2738,Chile,CHL,2021-03-15,293671,15362
2739,Chile,CHL,2021-03-16,298461,15613
2740,Chile,CHL,2021-03-17,293597,15359
2741,Chile,CHL,2021-03-18,281872,14745
2742,Chile,CHL,2021-03-19,270483,14149
2743,Chile,CHL,2021-03-20,268165,14028
2744,Chile,CHL,2021-03-21,267801,14009
2745,Chile,CHL,2021-03-22,244720,12802
2746,Chile,CHL,2021-03-23,220545,11537
